Detailed Statistics Cancellation  
Origin Airport: New York, NY: John F. Kennedy International (JFK)
Airline: Delta Airlines Inc. (DL)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021 and 2022

Carrier Code,Date (MM/DD/YYYY),Flight_Number,Tail Number,Destination Airport
"DL","12/20/2009","0577","N399DA","SJU"
"DL","12/20/2009","0701","N652DL","LAX"
"DL","12/20/2009","0703","N707TW","LAX"
"DL","12/20/2009","0707","N1613B","LAX"
"DL","12/20/2009","0709","N727TW","LAX"
"DL","12/20/2009","0719","N718TW","SFO"
"DL","12/20/2009","0721","N180DN","SFO"
"DL","12/20/2009","0727","N615DL","LAS"
"DL","12/20/2009","0729","N399DA","LAS"
"DL","12/20/2009","0731","N636DL","LAS"
"DL","12/20/2009","0735","N3758Y","SEA"
"DL","12/20/2009","0741","N3766","SEA"
"DL","12/20/2009","0745","N3766","PDX"
"DL","12/20/2009","0747","N3771K","PHX"
"DL","12/20/2009","0749","N3756","SAN"
"DL","12/20/2009","1103","N3744F","SLC"
"DL","12/20/2009","1275","N6709","SLC"
"DL","12/20/2009","1297","N923DL","ATL"
"DL","12/20/2009","1641","N1609","ATL"
"DL","12/20/2009","1723","N904DL","ATL"
"DL","12/20/2009","1727","N996DL","ATL"
"DL","12/20/2009","1733","N6700","SLC"
"DL","12/20/2009","1737","N960DL","ATL"
"DL","12/20/2009","1801","N916DE","FLL"
"DL","12/20/2009","1805","N946DL","FLL"
"DL","12/20/2009","1811","N936DL","MCO"
"DL","12/20/2009","1815","N902DE","MCO"
"DL","12/20/2009","1819","N949DL","MCO"
"DL","12/20/2009","1823","N978DL","MIA"
"DL","12/20/2009","1825","N3760C","MIA"
"DL","12/20/2009","1827","N962DL","MIA"
"DL","12/20/2009","1829","N946DL","MIA"
"DL","12/20/2009","1843","N3746H","SLC"
"DL","12/20/2009","2082","N980DL","BOS"
"DL","12/21/2009","0087","N947DL","MIA"
"DL","12/29/2009","0577","N3743H","SJU"
"DL","01/03/2010","0741","N3753","SEA"
"DL","01/07/2010","1615","N3754A","ATL"
"DL","01/08/2010","0033","N1609","ATL"
"DL","01/08/2010","0717","N721TW","SFO"
"DL","01/08/2010","1811","N949DL","MCO"
"DL","01/09/2010","0057","N707TW","ATL"
"DL","01/16/2010","7379","N762NC","DTW"
"DL","01/20/2010","0721","N721TW","SFO"
"DL","01/22/2010","0749","N3758Y","SAN"
"DL","01/25/2010","0719","N704X","SFO"
"DL","01/25/2010","0747","N3744F","PHX"
"DL","01/25/2010","1804","N965DL","BOS"
"DL","01/25/2010","1825","N972DL","MIA"
"DL","01/25/2010","7293","N783NC","DTW"
"DL","01/26/2010","1933","N3744F","MIA"
"DL","01/28/2010","2293","N338NW","MSP"
"DL","01/29/2010","0717","N709TW","SFO"
"DL","02/02/2010","0701","N722TW","LAX"
"DL","02/06/2010","0079","N156DL","LAX"
"DL","02/06/2010","0087","N1609","MIA"
"DL","02/06/2010","0703","N713TW","LAX"
"DL","02/06/2010","0719","N727TW","SFO"
"DL","02/06/2010","1203","N3747D","SLC"
"DL","02/06/2010","1804","N903DE","BOS"
"DL","02/06/2010","1811","N903DE","MCO"
"DL","02/09/2010","7375","N8933E","DTW"
"DL","02/10/2010","0073","N172DZ","SFO"
"DL","02/10/2010","0079","N199DN","LAX"
"DL","02/10/2010","0095","N171DZ","SLC"
"DL","02/10/2010","0133","N953DL","TPA"
"DL","02/10/2010","0161","N711ZX","SFO"
"DL","02/10/2010","0167","N3739P","DEN"
"DL","02/10/2010","0209","N195DN","FLL"
"DL","02/10/2010","0577","N3765","SJU"
"DL","02/10/2010","0701","N704X","LAX"
"DL","02/10/2010","0707","N705TW","LAX"
"DL","02/10/2010","0713","N723TW","LAX"
"DL","02/10/2010","0715","N704X","LAX"
"DL","02/10/2010","0719","N707TW","SFO"
"DL","02/10/2010","0721","N718TW","SFO"
"DL","02/10/2010","0731","N6712B","LAS"
"DL","02/10/2010","0735","N3759","SEA"
"DL","02/10/2010","0745","N3754A","PDX"
"DL","02/10/2010","0747","N3769L","PHX"
"DL","02/10/2010","0749","N3754A","SAN"
"DL","02/10/2010","1275","N699DL","SLC"
"DL","02/10/2010","1733","N37700","SLC"
"DL","02/10/2010","1801","N982DL","FLL"
"DL","02/10/2010","1804","N926DL","BOS"
"DL","02/10/2010","1811","N909DL","MCO"
"DL","02/10/2010","1815","N944DL","MCO"
"DL","02/10/2010","1823","N909DL","MIA"
"DL","02/10/2010","1829","N982DL","MIA"
"DL","02/10/2010","2082","N996DL","BOS"
"DL","02/10/2010","2089","N954DL","ATL"
"DL","02/10/2010","2171","N364NB","DTW"
"DL","02/10/2010","2281","N321NB","MSP"
"DL","02/10/2010","2293","N335NW","MSP"
"DL","02/10/2010","2397","N366NB","MSP"
"DL","02/10/2010","7375","N772NC","DTW"
"DL","02/10/2010","7379","N9338","DTW"
"DL","02/11/2010","0033","N908DL","ATL"
"DL","02/11/2010","0701","N727TW","LAX"
"DL","02/11/2010","0727","N3750D","LAS"
"DL","02/11/2010","0735","N3750D","SEA"
"DL","02/11/2010","1103","N385DN","SLC"
"DL","02/11/2010","1811","N905DL","MCO"
"DL","02/12/2010","0577","N390DA","SJU"
"DL","02/12/2010","1634","N924DL","ATL"
"DL","02/12/2010","1727","N924DL","ATL"
"DL","02/13/2010","0033","N1613B","ATL"
"DL","02/13/2010","1297","N695DL","ATL"
"DL","02/14/2010","1727","N942DL","ATL"
"DL","02/20/2010","0709","N705TW","LAX"
"DL","02/22/2010","2541","N359NB","MSP"
"DL","02/25/2010","0073","N705TW","SFO"
"DL","02/25/2010","0133","N974DL","TPA"
"DL","02/25/2010","0161","N181DN","SFO"
"DL","02/25/2010","0167","N3757D","DEN"
"DL","02/25/2010","0577","N3731T","SJU"
"DL","02/25/2010","0715","N722TW","LAX"
"DL","02/25/2010","0739","N3755D","SEA"
"DL","02/25/2010","0749","N393DA","SAN"
"DL","02/25/2010","1805","N918DE","FLL"
"DL","02/25/2010","2397","N326NB","MSP"
"DL","02/25/2010","2541","N343NB","MSP"
"DL","02/25/2010","7379","N762NC","DTW"
"DL","02/26/2010","0031","N185DN","LAS"
"DL","02/26/2010","0033","N1608","ATL"
"DL","02/26/2010","0057","N156DL","ATL"
"DL","02/26/2010","0073","N177DZ","SFO"
"DL","02/26/2010","0087","N1611B","MIA"
"DL","02/26/2010","0095","N177DN","SLC"
"DL","02/26/2010","0133","N194DN","TPA"
"DL","02/26/2010","0167","N178DN","DEN"
"DL","02/26/2010","0209","N189DN","FLL"
"DL","02/26/2010","0575","N3762Y","SJU"
"DL","02/26/2010","0701","N706TW","LAX"
"DL","02/26/2010","0703","N703TW","LAX"
"DL","02/26/2010","0709","N707TW","LAX"
"DL","02/26/2010","0713","N711ZX","LAX"
"DL","02/26/2010","0717","N718TW","SFO"
"DL","02/26/2010","0721","N713TW","SFO"
"DL","02/26/2010","0727","N3752","LAS"
"DL","02/26/2010","0735","N394DA","SEA"
"DL","02/26/2010","1733","N3757D","SLC"
"DL","02/26/2010","1801","N911DE","FLL"
"DL","02/26/2010","1804","N3751B","BOS"
"DL","02/26/2010","1805","N943DL","FLL"
"DL","02/26/2010","1811","N953DL","MCO"
"DL","02/26/2010","1815","N999DN","MCO"
"DL","02/26/2010","1819","N3755D","MCO"
"DL","02/26/2010","1823","N953DL","MIA"
"DL","02/26/2010","1825","N977DL","MIA"
"DL","02/26/2010","1827","N917DL","MIA"
"DL","02/26/2010","2082","N959DL","BOS"
"DL","02/26/2010","2137","N355NW","MSP"
"DL","02/26/2010","2281","N361NB","MSP"
"DL","02/26/2010","2397","N301NB","MSP"
"DL","02/26/2010","2541","N361NB","MSP"
"DL","02/26/2010","7343","N786NC","DTW"
"DL","02/26/2010","7375","N777NC","DTW"
"DL","02/26/2010","7379","N776NC","DTW"
"DL","03/01/2010","2541","N318NB","MSP"
"DL","03/01/2010","7293","N761NC","DTW"
"DL","03/01/2010","7375","N1332U","DTW"
"DL","03/02/2010","0033","N984DL","ATL"
"DL","03/02/2010","1634","N919DE","ATL"
"DL","03/02/2010","1727","N984DL","ATL"
"DL","03/03/2010","0161","N712TW","SFO"
"DL","03/03/2010","0713","N705TW","LAX"
"DL","03/13/2010","0031","N645DL","LAS"
"DL","03/13/2010","0057","N196DN","ATL"
"DL","03/13/2010","0073","N6704Z","SFO"
"DL","03/13/2010","0079","N702TW","LAX"
"DL","03/13/2010","0095","N184DN","SLC"
"DL","03/13/2010","0133","N192DN","TPA"
"DL","03/13/2010","0161","N185DN","SFO"
"DL","03/13/2010","0167","N177DN","DEN"
"DL","03/13/2010","0209","N909DL","FLL"
"DL","03/13/2010","0577","N3731T","SJU"
"DL","03/13/2010","0707","N709TW","LAX"
"DL","03/13/2010","0709","N721TW","LAX"
"DL","03/13/2010","0713","N705TW","LAX"
"DL","03/13/2010","0715","N702TW","LAX"
"DL","03/13/2010","0737","N6715C","SEA"
"DL","03/13/2010","0739","N3735D","SEA"
"DL","03/13/2010","0745","N396DA","PDX"
"DL","03/13/2010","0747","N3761R","PHX"
"DL","03/13/2010","0749","N376DA","SAN"
"DL","03/13/2010","1189","N674DL","SLC"
"DL","03/13/2010","1615","N3735D","ATL"
"DL","03/13/2010","1687","N3748Y","MIA"
"DL","03/13/2010","1727","N950DL","ATL"
"DL","03/13/2010","1804","N388DA","BOS"
"DL","03/13/2010","1805","N959DL","FLL"
"DL","03/13/2010","1815","N919DL","MCO"
"DL","03/13/2010","1819","N6700","MCO"
"DL","03/13/2010","1825","N909DL","MIA"
"DL","03/13/2010","1827","N981DL","MIA"
"DL","03/13/2010","2082","N976DL","BOS"
"DL","03/13/2010","7293","N8933E","DTW"
"DL","03/13/2010","7375","N676MC","DTW"
"DL","03/13/2010","7379","N768NC","DTW"
"DL","03/14/2010","0701","N713TW","LAX"
"DL","03/14/2010","0703","N721TW","LAX"
"DL","03/14/2010","0727","N391DA","LAS"
"DL","03/14/2010","1189","N674DL","SLC"
"DL","03/14/2010","1275","N6715C","SLC"
"DL","03/14/2010","1297","N692DL","ATL"
"DL","03/14/2010","1615","N3759","ATL"
"DL","03/14/2010","1804","N373DA","BOS"
"DL","03/14/2010","1815","N950DL","MCO"
"DL","03/14/2010","1819","N3749D","MCO"
"DL","03/14/2010","1821","N901DE","MIA"
"DL","03/14/2010","1823","N962DL","MIA"
"DL","03/14/2010","1827","N950DL","MIA"
"DL","03/14/2010","2082","N919DE","BOS"
"DL","03/14/2010","2281","N340NB","MSP"
"DL","03/14/2010","7379","N670MC","DTW"
"DL","03/21/2010","0161","N16065","SFO"
"DL","03/24/2010","1827","N923DL","MIA"
"DL","03/24/2010","7293","N773NC","DTW"
"DL","04/05/2010","0709","N705TW","LAX"
"DL","04/10/2010","0503","N717TW","STT"
"DL","04/12/2010","1825","N937DL","MIA"
"DL","04/22/2010","0743","N3766","PDX"
"DL","04/26/2010","0727","N3762Y","LAS"
"DL","05/01/2010","1637","N600TR","DTW"
"DL","05/03/2010","1569","N301NB","MSP"
"DL","05/08/2010","0089","N181DN","PDX"
"DL","05/08/2010","0099","N199DN","FLL"
"DL","05/08/2010","0155","N545US","LAX"
"DL","05/09/2010","0079","N958DL","MCO"
"DL","05/09/2010","0127","N841MH","DTW"
"DL","05/09/2010","0167","N1610D","DEN"
"DL","05/09/2010","0172","N862DA","MIA"
"DL","05/09/2010","0209","N171DN","FLL"
"DL","05/09/2010","1637","N773NC","DTW"
"DL","05/27/2010","0127","N782NC","DTW"
"DL","05/27/2010","0172","N862DA","MIA"
"DL","06/01/2010","0073","N182DN","SFO"
"DL","06/01/2010","0155","N172DN","LAX"
"DL","06/01/2010","0172","N933DL","MIA"
"DL","06/01/2010","1959","N920DL","MCO"
"DL","06/03/2010","0155","N171DZ","LAX"
"DL","06/03/2010","2663","N718TW","LAX"
"DL","06/06/2010","0079","N172DN","MCO"
"DL","06/06/2010","0127","N829MH","DTW"
"DL","06/06/2010","0203","N546US","BOS"
"DL","06/06/2010","0209","N192DN","FLL"
"DL","06/11/2010","0127","N677MC","DTW"
"DL","06/12/2010","1465","N544US","SFO"
"DL","06/13/2010","0209","N1602","FLL"
"DL","06/13/2010","1808","N3748Y","BOS"
"DL","06/15/2010","0269","N676NW","MIA"
"DL","06/16/2010","0172","N674US","MIA"
"DL","06/16/2010","1297","N3742C","ATL"
"DL","06/16/2010","2657","N3760C","SAN"
"DL","06/17/2010","1771","N969DL","MIA"
"DL","06/19/2010","0167","N6709","SEA"
"DL","06/20/2010","1297","N3730B","ATL"
"DL","06/21/2010","0085","N1613B","ATL"
"DL","06/22/2010","0172","N672US","MIA"
"DL","06/26/2010","1471","N966DL","MIA"
"DL","06/27/2010","0099","N1200K","FLL"
"DL","07/02/2010","1808","N3731T","BOS"
"DL","07/08/2010","1629","N622DL","LAS"
"DL","07/11/2010","0675","N545US","STT"
"DL","07/13/2010","0099","N192DN","FLL"
"DL","07/13/2010","0172","N663US","MIA"
"DL","07/13/2010","0312","N3753","PDX"
"DL","07/13/2010","1808","N385DN","BOS"
"DL","07/13/2010","2013","N3748Y","CVG"
"DL","07/18/2010","0079","N949DL","MCO"
"DL","07/19/2010","0079","N169DZ","MCO"
"DL","07/19/2010","0099","N176DN","FLL"
"DL","07/19/2010","0172","N662US","MIA"
"DL","07/19/2010","0183","N196DN","SEA"
"DL","07/19/2010","0269","N674US","MIA"
"DL","07/21/2010","1465","N718TW","SFO"
"DL","07/23/2010","0127","N834MH","DTW"
"DL","07/26/2010","0073","N827MH","ATL"
"DL","07/27/2010","2657","N376DA","SAN"
"DL","07/28/2010","1297","N3748Y","ATL"
"DL","07/29/2010","0085","N1607B","ATL"
"DL","08/02/2010","2013","N3747D","CVG"
"DL","08/05/2010","0079","N171DN","MCO"
"DL","08/05/2010","0099","N176DZ","FLL"
"DL","08/05/2010","0172","N661US","MIA"
"DL","08/05/2010","1471","N964DL","MIA"
"DL","08/05/2010","1808","N3735D","BOS"
"DL","08/06/2010","2663","N722TW","LAX"
"DL","08/10/2010","0127","N787NC","DTW"
"DL","08/11/2010","0312","N3746H","PDX"
"DL","08/12/2010","0099","N181DN","FLL"
"DL","08/12/2010","0172","N669US","MIA"
"DL","08/13/2010","0251","N813NW","TPA"
"DL","08/15/2010","1771","N907DL","MIA"
"DL","08/16/2010","0099","N180DN","FLL"
"DL","08/16/2010","1471","N907DL","MIA"
"DL","08/21/2010","2159","N945DL","MCO"
"DL","08/22/2010","0127","N829MH","DTW"
"DL","08/22/2010","0269","N945DL","MIA"
"DL","08/22/2010","1629","N6700","LAS"
"DL","08/24/2010","0141","N1604R","BOS"
"DL","08/24/2010","0172","N661US","MIA"
"DL","09/02/2010","1771","N905DL","MIA"
"DL","09/12/2010","0079","N172DZ","MCO"
"DL","09/12/2010","1729","N612DL","LAS"
"DL","09/19/2010","1771","N938DL","MIA"
"DL","09/22/2010","2557","N3749D","SAN"
"DL","09/23/2010","1671","N3758Y","MIA"
"DL","09/30/2010","0099","N981DL","FLL"
"DL","09/30/2010","0245","N808NW","LAX"
"DL","09/30/2010","1565","N713TW","SFO"
"DL","09/30/2010","1793","N333NB","DTW"
"DL","09/30/2010","2159","N940DL","MCO"
"DL","09/30/2010","2557","N3740C","SAN"
"DL","09/30/2010","2567","N320NB","SAT"
"DL","09/30/2010","2579","N3753","MIA"
"DL","09/30/2010","2997","N3769L","PDX"
"DL","10/01/2010","2959","N185DN","ATL"
"DL","10/05/2010","2321","N3753","ATL"
"DL","10/08/2010","2997","N3731T","PDX"
"DL","10/10/2010","0079","N370NW","MCO"
"DL","10/12/2010","2159","N920DL","MCO"
"DL","10/25/2010","1634","N702TW","ATL"
"DL","10/26/2010","2663","N610DL","LAX"
"DL","10/27/2010","0031","N1609","MSP"
"DL","10/27/2010","0079","N314US","MCO"
"DL","10/27/2010","1471","N996DL","MIA"
"DL","10/27/2010","2579","N398DA","MIA"
"DL","11/07/2010","1481","N3760C","PHX"
"DL","11/16/2010","2657","N381DN","SAN"
"DL","11/25/2010","0095","N198DN","SLC"
"DL","12/01/2010","0079","N334NW","MCO"
"DL","12/01/2010","0099","N326US","FLL"
"DL","12/01/2010","0165","N704X","LAX"
"DL","12/01/2010","1571","N945DL","MIA"
"DL","12/01/2010","2013","N972DL","CVG"
"DL","12/01/2010","2159","N913DE","MCO"
"DL","12/01/2010","2271","N782NC","DTW"
"DL","12/01/2010","2336","N956DL","MSP"
"DL","12/02/2010","1429","N6702","LAS"
"DL","12/03/2010","2557","N3773D","SAN"
"DL","12/06/2010","2271","N785NC","DTW"
"DL","12/11/2010","1843","N3768","SEA"
"DL","12/11/2010","2336","N968DL","MSP"
"DL","12/12/2010","1771","N902DE","MIA"
"DL","12/12/2010","2415","N347NW","FLL"
"DL","12/13/2010","1793","N359NB","DTW"
"DL","12/13/2010","2579","N379DA","MIA"
"DL","12/17/2010","1465","N703TW","SFO"
"DL","12/21/2010","0167","N351NW","DEN"
"DL","12/21/2010","1629","N343NW","LAS"
"DL","12/23/2010","1435","N314NB","DTW"
"DL","12/25/2010","0439","N634DL","ATL"
"DL","12/25/2010","1843","N385DN","SEA"
"DL","12/26/2010","0031","N189DN","LAX"
"DL","12/26/2010","0061","N843MH","ATL"
"DL","12/26/2010","0073","N670DN","ATL"
"DL","12/26/2010","0079","N188DN","MCO"
"DL","12/26/2010","0087","N182DN","TPA"
"DL","12/26/2010","0099","N994DL","FLL"
"DL","12/26/2010","0123","N710TW","ATL"
"DL","12/26/2010","0127","N710TW","SFO"
"DL","12/26/2010","0133","N172DN","SFO"
"DL","12/26/2010","0141","N906DL","MIA"
"DL","12/26/2010","0155","N713TW","FLL"
"DL","12/26/2010","0167","N340NW","DEN"
"DL","12/26/2010","0211","N673DL","LAS"
"DL","12/26/2010","0245","N712TW","LAX"
"DL","12/26/2010","0579","N673DL","SJU"
"DL","12/26/2010","1102","N332NB","SAT"
"DL","12/26/2010","1435","N314NB","DTW"
"DL","12/26/2010","1481","N3743H","PHX"
"DL","12/26/2010","1565","N717TW","SFO"
"DL","12/26/2010","1571","N990DL","MIA"
"DL","12/26/2010","1629","N345NW","LAS"
"DL","12/26/2010","1729","N649DL","LAS"
"DL","12/26/2010","1733","N630DL","SLC"
"DL","12/26/2010","1843","N379DA","SEA"
"DL","12/26/2010","2013","N909DE","CVG"
"DL","12/26/2010","2159","N958DL","MCO"
"DL","12/26/2010","2263","N673DL","LAX"
"DL","12/26/2010","2557","N3740C","SAN"
"DL","12/26/2010","2724","N908DE","MSP"
"DL","12/26/2010","2997","N395DN","PDX"
"DL","12/27/2010","0031","N710TW","LAX"
"DL","12/27/2010","0061","N841MH","ATL"
"DL","12/27/2010","0073","N1201P","ATL"
"DL","12/27/2010","0079","N379DA","MCO"
"DL","12/27/2010","0087","N182DN","TPA"
"DL","12/27/2010","0095","N177DZ","SLC"
"DL","12/27/2010","0099","N974DL","FLL"
"DL","12/27/2010","0123","N6710E","ATL"
"DL","12/27/2010","0127","N702TW","SFO"
"DL","12/27/2010","0133","N1602","SFO"
"DL","12/27/2010","0141","N546US","MIA"
"DL","12/27/2010","0155","N385DN","FLL"
"DL","12/27/2010","0165","N702TW","LAX"
"DL","12/27/2010","0167","N377NW","DEN"
"DL","12/27/2010","0183","N191DN","SEA"
"DL","12/27/2010","0211","N171DZ","LAS"
"DL","12/27/2010","0245","N711ZX","LAX"
"DL","12/27/2010","0269","N990DL","MIA"
"DL","12/27/2010","0439","N308DE","ATL"
"DL","12/27/2010","0577","N673DL","SJU"
"DL","12/27/2010","0579","N673DL","SJU"
"DL","12/27/2010","1102","N369NB","SAT"
"DL","12/27/2010","1103","N649DL","SLC"
"DL","12/27/2010","1275","N6706Q","SLC"
"DL","12/27/2010","1283","N967DL","FLL"
"DL","12/27/2010","1429","N385DN","LAS"
"DL","12/27/2010","1435","N353NB","DTW"
"DL","12/27/2010","1475","N3766","ATL"
"DL","12/27/2010","1481","N3740C","PHX"
"DL","12/27/2010","1529","N3744F","LAS"
"DL","12/27/2010","1553","N303DQ","SNA"
"DL","12/27/2010","1565","N713TW","SFO"
"DL","12/27/2010","1571","N995DL","MIA"
"DL","12/27/2010","1629","N324US","LAS"
"DL","12/27/2010","1634","N702TW","ATL"
"DL","12/27/2010","1637","N359NB","ATL"
"DL","12/27/2010","1729","N613DL","LAS"
"DL","12/27/2010","1733","N644DL","SLC"
"DL","12/27/2010","1765","N712TW","SFO"
"DL","12/27/2010","1771","N995DL","MIA"
"DL","12/27/2010","1793","N332NB","DTW"
"DL","12/27/2010","1843","N3751B","SEA"
"DL","12/27/2010","1959","N906DL","MCO"
"DL","12/27/2010","2013","N906DL","CVG"
"DL","12/27/2010","2159","N909DE","MCO"
"DL","12/27/2010","2263","N727TW","LAX"
"DL","12/27/2010","2557","N3757D","SAN"
"DL","12/27/2010","2579","N967DL","MIA"
"DL","12/27/2010","2657","N3773D","SAN"
"DL","12/27/2010","2663","N727TW","LAX"
"DL","12/27/2010","2724","N961DL","MSP"
"DL","12/27/2010","2763","N717TW","LAX"
"DL","12/27/2010","2863","N718TW","LAX"
"DL","12/27/2010","2894","N912DL","MCO"
"DL","12/27/2010","2965","N711ZX","SFO"
"DL","12/27/2010","2997","N393DA","PDX"
"DL","12/28/2010","0031","N189DN","LAX"
"DL","12/28/2010","0079","N3763D","MCO"
"DL","12/28/2010","0087","N958DL","TPA"
"DL","12/28/2010","0099","N906DL","FLL"
"DL","12/28/2010","0127","N16065","SFO"
"DL","12/28/2010","0167","N326US","DEN"
"DL","12/28/2010","0183","N180DN","SEA"
"DL","12/28/2010","0269","N665US","MIA"
"DL","12/28/2010","0439","N310DE","ATL"
"DL","12/28/2010","0577","N633DL","SJU"
"DL","12/28/2010","1102","N905DE","SAT"
"DL","12/28/2010","1275","N638DL","SLC"
"DL","12/28/2010","1283","N995DL","FLL"
"DL","12/28/2010","1435","N345NW","DTW"
"DL","12/28/2010","1475","N381DN","ATL"
"DL","12/28/2010","1481","N3743H","PHX"
"DL","12/28/2010","1571","N967DL","MIA"
"DL","12/28/2010","1629","N345NW","LAS"
"DL","12/28/2010","1634","N710TW","ATL"
"DL","12/28/2010","1729","N633DL","LAS"
"DL","12/28/2010","1765","N710TW","SFO"
"DL","12/28/2010","1959","N926DL","MCO"
"DL","12/28/2010","2013","N914DE","CVG"
"DL","12/28/2010","2159","N986DL","MCO"
"DL","12/28/2010","2557","N3737C","SAN"
"DL","12/28/2010","2663","N718TW","LAX"
"DL","12/28/2010","2863","N712TW","LAX"
"DL","12/28/2010","2965","N722TW","SFO"
"DL","12/29/2010","0269","N912DL","MIA"
"DL","12/29/2010","1283","N946DL","FLL"
"DL","12/29/2010","1959","N912DL","MCO"
"DL","01/01/2011","1103","N672DL","SLC"
"DL","01/01/2011","1959","N956DL","MCO"
"DL","01/01/2011","2763","N722TW","LAX"
"DL","01/01/2011","2965","N710TW","SFO"
"DL","01/05/2011","2435","N771NC","DTW"
"DL","01/06/2011","0073","N704X","SFO"
"DL","01/07/2011","0073","N173DZ","SFO"
"DL","01/07/2011","0079","N174DZ","MCO"
"DL","01/07/2011","0099","N962DL","FLL"
"DL","01/07/2011","0107","N188DN","MCO"
"DL","01/07/2011","0141","N711ZX","MIA"
"DL","01/07/2011","0155","N535US","FLL"
"DL","01/07/2011","1571","N954DL","MIA"
"DL","01/07/2011","1733","N6714Q","SLC"
"DL","01/07/2011","2013","N981DL","CVG"
"DL","01/07/2011","2081","N917DL","MSP"
"DL","01/07/2011","2256","N906DL","SAT"
"DL","01/07/2011","2363","N710TW","LAX"
"DL","01/07/2011","2435","N760NC","DTW"
"DL","01/07/2011","2571","N3744F","PDX"
"DL","01/07/2011","2785","N3753","DEN"
"DL","01/07/2011","2819","N772NC","DTW"
"DL","01/09/2011","0061","N843MH","ATL"
"DL","01/09/2011","0141","N971DL","MIA"
"DL","01/09/2011","0679","N627DL","ATL"
"DL","01/10/2011","0061","N1607B","ATL"
"DL","01/10/2011","1297","N3748Y","ATL"
"DL","01/10/2011","1634","N705TW","ATL"
"DL","01/10/2011","2532","N310DE","ATL"
"DL","01/11/2011","1297","N37700","ATL"
"DL","01/11/2011","1643","N652DL","SEA"
"DL","01/11/2011","2785","N3756","DEN"
"DL","01/12/2011","0061","N828MH","ATL"
"DL","01/12/2011","0095","N6706Q","SLC"
"DL","01/12/2011","0123","N6706Q","ATL"
"DL","01/12/2011","0133","N16065","SFO"
"DL","01/12/2011","0141","N909DL","MIA"
"DL","01/12/2011","0155","N367NW","FLL"
"DL","01/12/2011","0165","N537US","LAX"
"DL","01/12/2011","0187","N613DL","LAS"
"DL","01/12/2011","0245","N853NW","LAX"
"DL","01/12/2011","0269","N672US","MIA"
"DL","01/12/2011","0577","N617DL","SJU"
"DL","01/12/2011","0679","N636DL","ATL"
"DL","01/12/2011","1275","N609DL","SLC"
"DL","01/12/2011","1283","N905DL","FLL"
"DL","01/12/2011","1297","N3737C","ATL"
"DL","01/12/2011","1415","N3745B","SLC"
"DL","01/12/2011","1429","N3737C","LAS"
"DL","01/12/2011","1529","N3762Y","LAS"
"DL","01/12/2011","1629","N6710E","LAS"
"DL","01/12/2011","1634","N713TW","ATL"
"DL","01/12/2011","1643","N640DL","SEA"
"DL","01/12/2011","1743","N544US","SEA"
"DL","01/12/2011","1765","N710TW","SFO"
"DL","01/12/2011","1771","N913DE","MIA"
"DL","01/12/2011","1863","N967DL","DTW"
"DL","01/12/2011","1959","N310NW","MCO"
"DL","01/12/2011","2077","N913DE","TPA"
"DL","01/12/2011","2081","N909DL","MSP"
"DL","01/12/2011","2256","N967DL","SAT"
"DL","01/12/2011","2361","N727TW","SFO"
"DL","01/12/2011","2363","N713TW","LAX"
"DL","01/12/2011","2532","N308DE","ATL"
"DL","01/12/2011","2557","N3746H","SAN"
"DL","01/12/2011","2571","N3748Y","PDX"
"DL","01/12/2011","2579","N3753","MIA"
"DL","01/12/2011","2657","N3758Y","SAN"
"DL","01/12/2011","2663","N721TW","LAX"
"DL","01/12/2011","2763","N722TW","LAX"
"DL","01/12/2011","2819","N676MC","DTW"
"DL","01/12/2011","2863","N707TW","LAX"
"DL","01/13/2011","0165","N537US","LAX"
"DL","01/13/2011","1429","N648DL","LAS"
"DL","01/13/2011","1743","N352NW","SEA"
"DL","01/13/2011","1959","N952DL","MCO"
"DL","01/19/2011","0269","N663US","MIA"
"DL","01/21/2011","0269","N670US","MIA"
"DL","01/21/2011","1275","N699DL","SLC"
"DL","01/21/2011","1429","N699DL","LAS"
"DL","01/21/2011","1959","N368NW","MCO"
"DL","01/21/2011","2361","N712TW","SFO"
"DL","01/21/2011","2657","N3750D","SAN"
"DL","01/21/2011","2663","N713TW","LAX"
"DL","01/23/2011","2819","N765NC","DTW"
"DL","01/25/2011","0269","N908DE","MIA"
"DL","01/26/2011","0079","N152DL","MCO"
"DL","01/26/2011","0099","N976DL","FLL"
"DL","01/26/2011","0133","N707TW","SFO"
"DL","01/26/2011","0579","N616DL","SJU"
"DL","01/26/2011","0679","N634DL","ATL"
"DL","01/26/2011","1571","N904DE","MIA"
"DL","01/26/2011","1743","N544US","SEA"
"DL","01/26/2011","1771","N982DL","MIA"
"DL","01/26/2011","2077","N976DL","TPA"
"DL","01/26/2011","2081","N923DL","MSP"
"DL","01/26/2011","2256","N912DE","SAT"
"DL","01/26/2011","2263","N721TW","LAX"
"DL","01/26/2011","2363","N706TW","LAX"
