Detailed Statistics Cancellation  
Origin Airport: New York, NY: John F. Kennedy International (JFK)
Airline: American Airlines Inc. (AA)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021 and 2022

Carrier Code,Date (MM/DD/YYYY),Flight_Number,Tail Number,Destination Airport
"AA","02/11/2010","1061","","SJU"
"AA","02/11/2010","1079","","MIA"
"AA","02/12/2010","0015","N332AA","SFO"
"AA","02/13/2010","0655","N5EBAA","STT"
"AA","02/20/2010","2397","N5CUAA","EGE"
"AA","02/22/2010","0059","N319AA","SFO"
"AA","02/25/2010","0003","N335AA","LAX"
"AA","02/25/2010","0021","","LAX"
"AA","02/25/2010","0033","N332AA","LAX"
"AA","02/25/2010","0127","N357AA","SAN"
"AA","02/25/2010","0179","N323AA","SFO"
"AA","02/25/2010","0181","N320AA","LAX"
"AA","02/25/2010","0185","N332AA","LAX"
"AA","02/25/2010","0269","N5CLAA","SEA"
"AA","02/25/2010","0589","N5FHAA","ORD"
"AA","02/25/2010","1202","N433AA","DFW"
"AA","02/25/2010","1787","N4WLAA","TPA"
"AA","02/26/2010","0001","N335AA","LAX"
"AA","02/26/2010","0003","N325AA","LAX"
"AA","02/26/2010","0015","N320AA","SFO"
"AA","02/26/2010","0019","N323AA","LAX"
"AA","02/26/2010","0021","N328AA","LAX"
"AA","02/26/2010","0033","N327AA","LAX"
"AA","02/26/2010","0059","N322AA","SFO"
"AA","02/26/2010","0117","N338AA","LAX"
"AA","02/26/2010","0127","N357AA","SAN"
"AA","02/26/2010","0177","N336AA","SFO"
"AA","02/26/2010","0179","N319AA","SFO"
"AA","02/26/2010","0181","N321AA","LAX"
"AA","02/26/2010","0185","N322AA","LAX"
"AA","02/26/2010","0201","N329AA","LAX"
"AA","02/26/2010","0257","N622AA","LAS"
"AA","02/26/2010","0269","N5CHAA","SEA"
"AA","02/26/2010","0589","N5FSAA","ORD"
"AA","02/26/2010","0613","N388AA","MIA"
"AA","02/26/2010","0655","N5CLAA","STT"
"AA","02/26/2010","0953","N5FTAA","MIA"
"AA","02/26/2010","1061","N5EXAA","SJU"
"AA","02/26/2010","1079","N618AA","MIA"
"AA","02/26/2010","1202","N4WJAA","DFW"
"AA","02/26/2010","1229","N338AA","MIA"
"AA","02/26/2010","1289","N637AA","MIA"
"AA","02/26/2010","1645","N5EYAA","SJU"
"AA","02/26/2010","1787","N4WKAA","TPA"
"AA","02/26/2010","1917","N541AA","MCO"
"AA","02/26/2010","2397","N5CWAA","EGE"
"AA","03/07/2010","1229","N319AA","MIA"
"AA","03/09/2010","1229","N329AA","MIA"
"AA","03/10/2010","0589","N5EXAA","ORD"
"AA","03/13/2010","0021","N332AA","LAX"
"AA","03/13/2010","0085","N348AA","SFO"
"AA","03/13/2010","0117","N332AA","LAX"
"AA","03/13/2010","0127","N358AA","SAN"
"AA","03/13/2010","0133","N328AA","LAX"
"AA","03/13/2010","0177","N321AA","SFO"
"AA","03/13/2010","0181","N319AA","LAX"
"AA","03/13/2010","0185","N324AA","LAX"
"AA","03/13/2010","0257","N642AA","LAS"
"AA","03/13/2010","0269","N5CWAA","SEA"
"AA","03/13/2010","0589","N5EWAA","ORD"
"AA","03/13/2010","0613","N347AA","MIA"
"AA","03/13/2010","1289","N5CHAA","MIA"
"AA","03/13/2010","1477","N208AA","DFW"
"AA","03/13/2010","1639","N5DPAA","SJU"
"AA","03/13/2010","1645","N5FMAA","SJU"
"AA","03/13/2010","1917","N4WSAA","MCO"
"AA","03/14/2010","0015","N323AA","SFO"
"AA","03/14/2010","0059","N336AA","SFO"
"AA","03/14/2010","0177","N335AA","SFO"
"AA","03/14/2010","0179","N320AA","SFO"
"AA","03/14/2010","0201","N329AA","LAX"
"AA","03/14/2010","0953","N5EUAA","MIA"
"AA","03/14/2010","1079","N5DWAA","MIA"
"AA","03/14/2010","1229","N322AA","MIA"
"AA","03/16/2010","1202","N434AA","DFW"
"AA","03/17/2010","0033","N336AA","LAX"
"AA","03/17/2010","0059","N332AA","SFO"
"AA","03/18/2010","0059","","SFO"
"AA","03/21/2010","0059","N324AA","SFO"
"AA","03/24/2010","0085","N369AA","SFO"
"AA","03/24/2010","0589","N5FMAA","ORD"
"AA","03/28/2010","0059","N329AA","SFO"
"AA","03/30/2010","0019","N338AA","LAX"
"AA","03/31/2010","0059","N329AA","SFO"
"AA","03/31/2010","1639","N625AA","SJU"
"AA","04/01/2010","0117","N338AA","LAX"
"AA","04/02/2010","0179","N322AA","SFO"
"AA","04/06/2010","1277","N323AA","MIA"
"AA","04/12/2010","0059","N323AA","SFO"
"AA","04/13/2010","0059","N321AA","SFO"
"AA","04/14/2010","0179","N322AA","SFO"
"AA","04/26/2010","0185","N320AA","LAX"
"AA","04/27/2010","1229","N5DCAA","MIA"
"AA","05/02/2010","0021","N322AA","LAX"
"AA","05/02/2010","0127","N5EBAA","SAN"
"AA","05/02/2010","0257","N5EEAA","LAS"
"AA","05/02/2010","0269","N636AA","SEA"
"AA","05/02/2010","1787","N546AA","TPA"
"AA","05/03/2010","1687","N5FRAA","MIA"
"AA","05/03/2010","1787","N441AA","TPA"
"AA","05/03/2010","1917","N463AA","MCO"
"AA","05/05/2010","0059","N324AA","SFO"
"AA","05/06/2010","0059","N321AA","SFO"
"AA","05/09/2010","1917","N259AA","MCO"
"AA","05/10/2010","0015","N335AA","SFO"
"AA","05/10/2010","0117","N323AA","LAX"
"AA","05/12/2010","0613","N349AA","MIA"
"AA","05/14/2010","0059","N338AA","SFO"
"AA","05/16/2010","0003","N329AA","LAX"
"AA","05/16/2010","0059","N325AA","SFO"
"AA","05/17/2010","0015","N332AA","SFO"
"AA","05/17/2010","0133","N327AA","LAX"
"AA","05/17/2010","0179","N323AA","SFO"
"AA","05/17/2010","1277","N332AA","MIA"
"AA","05/18/2010","0179","N327AA","SFO"
"AA","05/19/2010","0015","N325AA","SFO"
"AA","05/20/2010","1635","N628AA","SJU"
"AA","05/26/2010","0033","N338AA","LAX"
"AA","05/27/2010","0181","N325AA","LAX"
"AA","05/28/2010","0015","N321AA","SFO"
"AA","06/01/2010","0059","N324AA","SFO"
"AA","06/01/2010","0181","N324AA","LAX"
"AA","06/01/2010","0613","N372AA","MIA"
"AA","06/01/2010","1639","N5FEAA","SJU"
"AA","06/01/2010","1787","N501AA","TPA"
"AA","06/01/2010","1917","N426AA","MCO"
"AA","06/01/2010","2243","N570AA","DFW"
"AA","06/02/2010","0059","N319AA","SFO"
"AA","06/03/2010","0177","N338AA","SFO"
"AA","06/03/2010","0613","N389AA","MIA"
"AA","06/05/2010","0021","N321AA","LAX"
"AA","06/05/2010","0085","N348AA","SFO"
"AA","06/05/2010","1635","N5CFAA","SJU"
"AA","06/05/2010","1687","N5FMAA","MIA"
"AA","06/06/2010","1687","N5EWAA","MIA"
"AA","06/07/2010","0647","","MIA"
"AA","06/08/2010","0117","N328AA","LAX"
"AA","06/08/2010","0179","N332AA","SFO"
"AA","06/09/2010","0177","N338AA","SFO"
"AA","06/10/2010","0059","N319AA","SFO"
"AA","06/13/2010","0181","N322AA","LAX"
"AA","06/13/2010","1733","N4WNAA","ORD"
"AA","06/13/2010","1951","N4YAAA","DFW"
"AA","06/14/2010","1733","N562AA","ORD"
"AA","06/15/2010","0015","N328AA","SFO"
"AA","06/19/2010","0117","N329AA","LAX"
"AA","06/21/2010","0085","N353AA","SFO"
"AA","06/24/2010","0177","N327AA","SFO"
"AA","06/27/2010","0117","N336AA","LAX"
"AA","06/28/2010","0177","N319AA","SFO"
"AA","06/30/2010","0059","N319AA","SFO"
"AA","07/01/2010","0059","","SFO"
"AA","07/13/2010","1917","N4XHAA","MCO"
"AA","07/17/2010","0475","N4XMAA","ORD"
"AA","07/19/2010","0015","N327AA","SFO"
"AA","07/19/2010","0019","N338AA","LAX"
"AA","07/23/2010","1787","N4WKAA","TPA"
"AA","07/24/2010","1777","N584AA","MCO"
"AA","07/28/2010","1787","N508AA","TPA"
"AA","07/29/2010","1777","N4YUAA","MCO"
"AA","08/03/2010","0085","N367AA","SFO"
"AA","08/04/2010","0021","N338AA","LAX"
"AA","08/12/2010","1777","N563AA","MCO"
"AA","08/19/2010","0085","N363AA","SFO"
"AA","08/20/2010","0257","N5FJAA","LAS"
"AA","08/20/2010","1639","N5BSAA","SJU"
"AA","08/21/2010","0015","N319AA","SFO"
"AA","08/23/2010","0033","N328AA","LAX"
"AA","08/23/2010","0181","N324AA","LAX"
"AA","08/23/2010","1635","N5FTAA","SJU"
"AA","08/24/2010","0181","N338AA","LAX"
"AA","08/30/2010","1675","N5DBAA","SJU"
"AA","09/12/2010","1787","N436AA","TPA"
"AA","09/13/2010","0423","N7APAA","MIA"
"AA","09/17/2010","0015","N324AA","SFO"
"AA","09/22/2010","0177","N339AA","SFO"
"AA","09/22/2010","0257","N5DMAA","LAS"
"AA","09/22/2010","0847","N434AA","DFW"
"AA","09/27/2010","0847","N454AA","DFW"
"AA","09/27/2010","1787","N200AA","TPA"
"AA","09/28/2010","0613","N376AA","MIA"
"AA","09/30/2010","0179","N339AA","SFO"
"AA","09/30/2010","0577","N5EWAA","ORD"
"AA","10/20/2010","1775","N5FGAA","MIA"
"AA","10/23/2010","0847","N581AA","DFW"
"AA","10/27/2010","0033","N339AA","LAX"
"AA","10/27/2010","0847","N4XSAA","DFW"
"AA","10/27/2010","1777","N4XSAA","MCO"
"AA","10/27/2010","1787","N439AA","TPA"
"AA","11/20/2010","0085","N344AA","SFO"
"AA","11/20/2010","1687","N5EBAA","MIA"
"AA","11/26/2010","0681","N7AUAA","MIA"
"AA","12/01/2010","0257","N3GRAA","LAS"
"AA","12/01/2010","0695","N4XNAA","AUS"
"AA","12/11/2010","1787","N3FRAA","TPA"
"AA","12/12/2010","0577","N5FNAA","ORD"
"AA","12/12/2010","0695","N3FJAA","AUS"
"AA","12/14/2010","0663","N3EWAA","FLL"
"AA","12/26/2010","0017","N335AA","SFO"
"AA","12/26/2010","0021","N332AA","LAX"
"AA","12/26/2010","0085","N365AA","SFO"
"AA","12/26/2010","0117","N322AA","LAX"
"AA","12/26/2010","0127","N5CEAA","SAN"
"AA","12/26/2010","0133","N325AA","LAX"
"AA","12/26/2010","0177","N319AA","SFO"
"AA","12/26/2010","0181","N335AA","LAX"
"AA","12/26/2010","0185","","LAX"
"AA","12/26/2010","0257","N3ABAA","LAS"
"AA","12/26/2010","0269","N3FVAA","SEA"
"AA","12/26/2010","0577","N5EWAA","ORD"
"AA","12/26/2010","0613","N366AA","MIA"
"AA","12/26/2010","0695","N3CEAA","AUS"
"AA","12/26/2010","0821","N3GVAA","FLL"
"AA","12/26/2010","1353","N3GFAA","DFW"
"AA","12/26/2010","1635","N640AA","SJU"
"AA","12/26/2010","1639","N5DAAA","SJU"
"AA","12/26/2010","1657","N5FRAA","MIA"
"AA","12/26/2010","1687","N5CJAA","MIA"
"AA","12/26/2010","1787","N3ACAA","TPA"
"AA","12/26/2010","1917","N616AA","MCO"
"AA","12/26/2010","1983","N5FLAA","MIA"
"AA","12/26/2010","2227","N614AA","LAS"
"AA","12/26/2010","2397","N5DDAA","EGE"
"AA","12/26/2010","2549","N3DPAA","MCO"
"AA","12/27/2010","0001","","LAX"
"AA","12/27/2010","0003","N335AA","LAX"
"AA","12/27/2010","0017","","SFO"
"AA","12/27/2010","0019","","LAX"
"AA","12/27/2010","0021","N327AA","LAX"
"AA","12/27/2010","0033","N332AA","LAX"
"AA","12/27/2010","0059","N323AA","SFO"
"AA","12/27/2010","0085","N378AA","SFO"
"AA","12/27/2010","0117","","LAX"
"AA","12/27/2010","0127","N5DRAA","SAN"
"AA","12/27/2010","0133","N321AA","LAX"
"AA","12/27/2010","0177","N324AA","SFO"
"AA","12/27/2010","0179","","SFO"
"AA","12/27/2010","0181","N322AA","LAX"
"AA","12/27/2010","0185","","LAX"
"AA","12/27/2010","0201","","LAX"
"AA","12/27/2010","0257","N3DSAA","LAS"
"AA","12/27/2010","0269","N3FMAA","SEA"
"AA","12/27/2010","0505","N5FLAA","SJU"
"AA","12/27/2010","0577","N5FRAA","ORD"
"AA","12/27/2010","0613","N367AA","MIA"
"AA","12/27/2010","0655","N642AA","STT"
"AA","12/27/2010","0663","N3ESAA","FLL"
"AA","12/27/2010","0681","","MIA"
"AA","12/27/2010","0695","N3CEAA","AUS"
"AA","12/27/2010","0821","N3ESAA","FLL"
"AA","12/27/2010","1061","N319AA","MIA"
"AA","12/27/2010","1141","N5CEAA","MIA"
"AA","12/27/2010","1353","N3GFAA","DFW"
"AA","12/27/2010","1635","N5ETAA","SJU"
"AA","12/27/2010","1657","N5EWAA","MIA"
"AA","12/27/2010","1777","N5EFAA","MCO"
"AA","12/27/2010","1787","N3FCAA","TPA"
"AA","12/27/2010","1917","N5ENAA","MCO"
"AA","12/27/2010","1983","","MIA"
"AA","12/27/2010","2227","N5EFAA","LAS"
"AA","12/27/2010","2397","N614AA","EGE"
"AA","12/27/2010","2547","N3DPAA","MCO"
"AA","12/27/2010","2549","N3DPAA","MCO"
"AA","12/28/2010","0001","N328AA","LAX"
"AA","12/28/2010","0019","N329AA","LAX"
"AA","12/28/2010","0033","N332AA","LAX"
"AA","12/28/2010","0059","N319AA","SFO"
"AA","12/28/2010","0117","N325AA","LAX"
"AA","12/28/2010","0127","N631AA","SAN"
"AA","12/28/2010","0177","N319AA","SFO"
"AA","12/28/2010","0185","N320AA","LAX"
"AA","12/28/2010","0201","N335AA","LAX"
"AA","12/28/2010","0257","N3DSAA","LAS"
"AA","12/28/2010","0269","N3ETAA","SEA"
"AA","12/28/2010","0505","N5FAAA","SJU"
"AA","12/28/2010","0655","N5EPAA","STT"
"AA","12/28/2010","0663","N3CEAA","FLL"
"AA","12/28/2010","0681","N7BSAA","MIA"
"AA","12/28/2010","0695","N3CEAA","AUS"
"AA","12/28/2010","0821","N3FNAA","FLL"
"AA","12/28/2010","1141","N5ELAA","MIA"
"AA","12/28/2010","1353","N3GFAA","DFW"
"AA","12/28/2010","1639","N614AA","SJU"
"AA","12/28/2010","1777","N5CEAA","MCO"
"AA","12/28/2010","1787","N3EFAA","TPA"
"AA","12/28/2010","2227","N5CJAA","LAS"
"AA","01/04/2011","0059","N321AA","SFO"
"AA","01/04/2011","1141","N621AA","MIA"
"AA","01/05/2011","0059","N336AA","SFO"
"AA","01/05/2011","0663","N3ECAA","FLL"
"AA","01/11/2011","0117","N324AA","LAX"
"AA","01/12/2011","0001","N327AA","LAX"
"AA","01/12/2011","0003","N336AA","LAX"
"AA","01/12/2011","0019","N320AA","LAX"
"AA","01/12/2011","0033","N329AA","LAX"
"AA","01/12/2011","0059","N325AA","SFO"
"AA","01/12/2011","0085","N342AA","SFO"
"AA","01/12/2011","0117","","LAX"
"AA","01/12/2011","0127","","SAN"
"AA","01/12/2011","0133","N322AA","LAX"
"AA","01/12/2011","0177","","SFO"
"AA","01/12/2011","0179","N321AA","SFO"
"AA","01/12/2011","0181","","LAX"
"AA","01/12/2011","0185","","LAX"
"AA","01/12/2011","0201","N322AA","LAX"
"AA","01/12/2011","0257","N3EMAA","LAS"
"AA","01/12/2011","0269","","SEA"
"AA","01/12/2011","0505","N5EWAA","SJU"
"AA","01/12/2011","0577","","ORD"
"AA","01/12/2011","0655","N5FSAA","STT"
"AA","01/12/2011","0663","N3ABAA","FLL"
"AA","01/12/2011","0681","N7BFAA","MIA"
"AA","01/12/2011","0695","N3GAAA","AUS"
"AA","01/12/2011","0821","N3DWAA","FLL"
"AA","01/12/2011","1061","N338AA","MIA"
"AA","01/12/2011","1141","N5CHAA","MIA"
"AA","01/12/2011","1353","N3BSAA","DFW"
"AA","01/12/2011","1635","","SJU"
"AA","01/12/2011","1657","N5EUAA","MIA"
"AA","01/12/2011","1687","","MIA"
"AA","01/12/2011","1777","N3GAAA","MCO"
"AA","01/12/2011","1787","N3CKAA","TPA"
"AA","01/12/2011","1917","N3ABAA","MCO"
"AA","01/12/2011","1983","N5FPAA","MIA"
"AA","01/12/2011","2227","","LAS"
"AA","01/12/2011","2397","N612AA","EGE"
"AA","01/12/2011","2547","N3GCAA","MCO"
"AA","01/12/2011","2549","","MCO"
"AA","01/14/2011","0021","N322AA","LAX"
"AA","01/16/2011","0133","N335AA","LAX"
"AA","01/19/2011","0663","N3BAAA","FLL"
"AA","01/21/2011","0085","N394AA","SFO"
"AA","01/22/2011","0181","N321AA","LAX"
"AA","01/23/2011","0117","N322AA","LAX"
"AA","01/23/2011","0577","","ORD"
"AA","01/26/2011","0017","N329AA","SFO"
"AA","01/26/2011","0185","N338AA","LAX"
"AA","01/26/2011","0269","N3BRAA","SEA"
"AA","01/26/2011","0577","N5FGAA","ORD"
"AA","01/26/2011","0613","N394AA","MIA"
"AA","01/26/2011","0695","N3GWAA","AUS"
"AA","01/26/2011","0821","N3GPAA","FLL"
"AA","01/26/2011","1639","N630AA","SJU"
"AA","01/26/2011","1687","N630AA","MIA"
"AA","01/26/2011","1787","N3GHAA","TPA"
"AA","01/26/2011","2227","N5CNAA","LAS"
"AA","01/26/2011","2397","N5CMAA","EGE"
"AA","01/26/2011","2549","N3FEAA","MCO"
"AA","01/27/2011","0001","N329AA","LAX"
"AA","01/27/2011","0003","N325AA","LAX"
"AA","01/27/2011","0017","N327AA","SFO"
"AA","01/27/2011","0019","","LAX"
"AA","01/27/2011","0033","N322AA","LAX"
"AA","01/27/2011","0059","N320AA","SFO"
"AA","01/27/2011","0117","N339AA","LAX"
"AA","01/27/2011","0133","N338AA","LAX"
"AA","01/27/2011","0177","N319AA","SFO"
"AA","01/27/2011","0179","N324AA","SFO"
"AA","01/27/2011","0181","N328AA","LAX"
"AA","01/27/2011","0201","N336AA","LAX"
"AA","01/27/2011","0257","N3EFAA","LAS"
"AA","01/27/2011","0505","N5EUAA","SJU"
"AA","01/27/2011","0577","N5ETAA","ORD"
"AA","01/27/2011","0655","N639AA","STT"
"AA","01/27/2011","0663","N3GCAA","FLL"
"AA","01/27/2011","0695","N3CGAA","AUS"
"AA","01/27/2011","0821","N3GVAA","FLL"
"AA","01/27/2011","1061","N321AA","MIA"
"AA","01/27/2011","1141","N5EAAA","MIA"
"AA","01/27/2011","1657","N5FMAA","MIA"
"AA","01/27/2011","1777","N3GPAA","MCO"
"AA","01/27/2011","1787","N3EWAA","TPA"
"AA","01/27/2011","1917","N3GCAA","MCO"
"AA","01/27/2011","2549","N3FEAA","MCO"
"AA","01/28/2011","0201","N324AA","LAX"
"AA","01/29/2011","0059","N319AA","SFO"
"AA","01/29/2011","0085","N392AA","SFO"
"AA","01/30/2011","0257","N3BEAA","LAS"
"AA","01/30/2011","1061","N325AA","MIA"
"AA","01/31/2011","0117","N324AA","LAX"
"AA","01/31/2011","0177","N329AA","SFO"
"AA","02/01/2011","0127","N610AA","SAN"
"AA","02/01/2011","0177","N320AA","SFO"
"AA","02/01/2011","0185","N335AA","LAX"
"AA","02/01/2011","0577","N5FTAA","ORD"
"AA","02/01/2011","0695","N3FEAA","AUS"
"AA","02/01/2011","0821","N3BEAA","FLL"
"AA","02/01/2011","1353","N3EUAA","DFW"
"AA","02/01/2011","1687","","MIA"
"AA","02/01/2011","1787","N3ADAA","TPA"
"AA","02/01/2011","1917","N3EKAA","MCO"
"AA","02/01/2011","2227","","LAS"
"AA","02/02/2011","0001","N335AA","LAX"
"AA","02/02/2011","0019","","LAX"
"AA","02/02/2011","0033","N338AA","LAX"
"AA","02/02/2011","0059","N339AA","SFO"
"AA","02/02/2011","0179","","SFO"
"AA","02/02/2011","0201","N323AA","LAX"
"AA","02/02/2011","0269","N3FUAA","SEA"
"AA","02/02/2011","0505","N5FMAA","SJU"
"AA","02/02/2011","0577","","ORD"
"AA","02/02/2011","0655","N633AA","STT"
"AA","02/02/2011","0663","N3DWAA","FLL"
"AA","02/02/2011","0681","","MIA"
"AA","02/02/2011","1061","N327AA","MIA"
"AA","02/02/2011","1141","N5BWAA","MIA"
"AA","02/02/2011","1657","","MIA"
"AA","02/02/2011","1777","N3EXAA","MCO"
"AA","02/02/2011","1983","","MIA"
"AA","02/05/2011","0059","N335AA","SFO"
"AA","02/05/2011","0133","N320AA","LAX"
"AA","02/05/2011","0201","N329AA","LAX"
"AA","02/05/2011","0269","N3EYAA","SEA"
"AA","02/05/2011","0663","N3DWAA","FLL"
"AA","02/05/2011","1141","N5CNAA","MIA"
"AA","02/05/2011","1777","N3FUAA","MCO"
"AA","02/06/2011","0059","","SFO"
"AA","02/06/2011","0117","N329AA","LAX"
"AA","02/06/2011","1141","N5CAAA","MIA"
"AA","02/07/2011","0133","N323AA","LAX"
"AA","02/09/2011","0059","N332AA","SFO"
"AA","02/10/2011","0059","N322AA","SFO"
"AA","02/12/2011","0021","N328AA","LAX"
"AA","02/13/2011","0117","N339AA","LAX"
"AA","02/14/2011","0177","N328AA","SFO"
"AA","02/15/2011","0257","N3ATAA","LAS"
"AA","02/21/2011","0577","N5FSAA","ORD"
"AA","02/23/2011","0577","N5EXAA","ORD"
"AA","02/28/2011","0613","N381AA","MIA"
"AA","02/28/2011","0695","N3GTAA","AUS"
"AA","03/01/2011","0577","N5FNAA","ORD"
"AA","03/04/2011","0085","N346AA","SFO"
"AA","03/04/2011","0771","N3CKAA","LAS"
"AA","03/05/2011","0117","N335AA","LAX"
"AA","03/06/2011","2041","N5FLAA","MIA"
"AA","03/07/2011","0663","N3GMAA","FLL"
"AA","03/08/2011","1711","N5FFAA","MIA"
"AA","03/09/2011","0059","N384AA","SFO"
"AA","03/13/2011","0085","N361AA","SFO"
"AA","03/15/2011","0059","N378AA","SFO"
"AA","03/15/2011","1933","N5EXAA","MIA"
"AA","03/22/2011","0185","N321AA","LAX"
"AA","03/24/2011","1687","N5DAAA","MIA"
"AA","03/24/2011","1933","N5FAAA","MIA"
"AA","03/24/2011","2041","N5FMAA","MIA"
"AA","03/25/2011","1687","N5ENAA","MIA"
"AA","03/25/2011","1933","N5FAAA","MIA"
"AA","03/25/2011","2041","N5FGAA","MIA"
"AA","03/27/2011","1711","N5EMAA","MIA"
"AA","03/27/2011","1777","N3DVAA","MCO"
"AA","03/28/2011","1933","","MIA"
"AA","04/02/2011","0117","N321AA","LAX"
"AA","04/04/2011","0181","N320AA","LAX"
"AA","04/05/2011","0181","N329AA","LAX"
"AA","04/05/2011","0613","","MIA"
"AA","04/15/2011","0663","N3EVAA","FLL"
"AA","04/16/2011","1515","N631AA","MCO"
"AA","04/16/2011","1687","N622AA","MIA"
"AA","04/17/2011","1141","N3CDAA","MIA"
"AA","04/17/2011","1165","N329AA","MIA"
"AA","04/17/2011","1777","N5CPAA","MCO"
"AA","04/27/2011","0663","N3ABAA","FLL"
"AA","04/27/2011","0695","N3ABAA","AUS"
"AA","04/28/2011","0181","N322AA","LAX"
"AA","04/28/2011","0771","N3FUAA","LAS"
"AA","04/28/2011","1515","N5EGAA","MCO"
"AA","04/28/2011","1687","N635AA","MIA"
"AA","04/29/2011","0181","N332AA","LAX"
"AA","04/29/2011","1687","N5DDAA","MIA"
"AA","04/29/2011","1777","N5EFAA","MCO"
"AA","05/08/2011","0771","N3BJAA","LAS"
"AA","05/13/2011","1191","N3BNAA","SJU"
"AA","05/14/2011","0117","N329AA","LAX"
"AA","05/14/2011","1357","N5FMAA","SJU"
"AA","05/15/2011","0117","N332AA","LAX"
"AA","05/15/2011","0179","N328AA","SFO"
"AA","05/15/2011","0181","N325AA","LAX"
"AA","05/15/2011","1165","N325AA","MIA"
"AA","05/15/2011","1357","N5EWAA","SJU"
"AA","05/15/2011","1917","N5FJAA","MCO"
"AA","05/18/2011","0117","N324AA","LAX"
"AA","05/18/2011","0127","N3ESAA","SAN"
"AA","05/20/2011","0117","N323AA","LAX"
"AA","05/20/2011","0663","N3CTAA","FLL"
"AA","05/20/2011","0855","N3CTAA","DFW"
"AA","05/20/2011","1777","N5CTAA","MCO"
"AA","05/22/2011","0117","N324AA","LAX"
"AA","05/23/2011","0855","N3CHAA","DFW"
"AA","05/26/2011","0059","N335AA","SFO"
"AA","05/26/2011","0269","N5EKAA","SEA"
"AA","05/26/2011","1165","N320AA","MIA"
"AA","05/26/2011","1191","N3DGAA","SJU"
"AA","05/31/2011","0059","N339AA","SFO"
"AA","06/03/2011","0117","N324AA","LAX"
"AA","06/09/2011","0855","N3EKAA","DFW"
"AA","06/11/2011","0663","N3CVAA","FLL"
"AA","06/13/2011","2149","N3BBAA","MIA"
"AA","06/14/2011","0821","N3GSAA","FLL"
"AA","06/14/2011","2149","N3AJAA","MIA"
"AA","06/15/2011","0207","N5DMAA","SAN"
"AA","06/17/2011","0021","N324AA","LAX"
"AA","06/18/2011","1775","N5EWAA","MIA"
"AA","06/20/2011","1775","N5FHAA","MIA"
"AA","06/21/2011","0059","N339AA","SFO"
"AA","06/21/2011","0117","N327AA","LAX"
"AA","06/22/2011","1777","N5CLAA","MCO"
"AA","06/24/2011","0207","N625AA","SAN"
"AA","06/24/2011","0821","N3DEAA","FLL"
"AA","06/24/2011","1515","N3BBAA","MCO"
"AA","06/30/2011","1687","N627AA","MIA"
"AA","07/01/2011","1917","N5EYAA","MCO"
"AA","07/02/2011","0021","N327AA","LAX"
"AA","07/04/2011","0017","N319AA","SFO"
"AA","07/04/2011","0181","N327AA","LAX"
"AA","07/05/2011","0133","","LAX"
"AA","07/06/2011","0059","N338AA","SFO"
"AA","07/06/2011","0181","","LAX"
"AA","07/07/2011","0033","","LAX"
"AA","07/07/2011","0133","","LAX"
"AA","07/07/2011","0663","N3AFAA","FLL"
"AA","07/07/2011","0821","N3BUAA","FLL"
"AA","07/07/2011","1775","N5EWAA","MIA"
"AA","07/08/2011","0003","","LAX"
"AA","07/08/2011","0127","N3CRAA","SAN"
"AA","07/08/2011","0177","N336AA","SFO"
"AA","07/08/2011","0201","","LAX"
"AA","07/08/2011","0855","N3BEAA","DFW"
"AA","07/08/2011","1165","","MIA"
"AA","07/08/2011","1775","N5FJAA","MIA"
"AA","07/09/2011","0201","","LAX"
"AA","07/09/2011","2149","N3GDAA","MIA"
"AA","07/10/2011","0033","","LAX"
"AA","07/11/2011","0033","","LAX"
"AA","07/12/2011","0059","N328AA","SFO"
"AA","07/12/2011","0663","N3DDAA","FLL"
"AA","07/12/2011","1469","N3CFAA","MCO"
"AA","07/13/2011","1949","N3AMAA","LAS"
"AA","07/14/2011","0177","N339AA","SFO"
"AA","07/15/2011","0085","N378AA","SFO"
"AA","07/15/2011","0117","N329AA","LAX"
"AA","07/16/2011","0663","N3CAAA","FLL"
"AA","07/18/2011","1949","N3BBAA","LAS"
"AA","07/21/2011","0663","N3CXAA","FLL"
"AA","07/22/2011","1949","N3DDAA","LAS"
"AA","07/24/2011","0769","N3CUAA","SJU"
"AA","07/24/2011","1165","N327AA","MIA"
"AA","07/24/2011","1949","N3DLAA","LAS"
"AA","07/26/2011","0181","N328AA","LAX"
"AA","07/26/2011","0663","N3DLAA","FLL"
"AA","07/27/2011","0613","N395AA","MIA"
"AA","08/01/2011","0855","","DFW"
"AA","08/03/2011","0479","N3EVAA","DFW"
"AA","08/04/2011","0059","N338AA","SFO"
"AA","08/09/2011","0059","N323AA","SFO"
"AA","08/09/2011","1687","N5CVAA","MIA"
"AA","08/10/2011","0003","N329AA","LAX"
"AA","08/10/2011","0059","N327AA","SFO"
"AA","08/10/2011","0117","N328AA","LAX"
"AA","08/10/2011","0651","N5DYAA","MIA"
"AA","08/10/2011","1775","N5FPAA","MIA"
