Detailed Statistics Cancellation  
Origin Airport: Denver, CO: Denver International (DEN)
Airline: American Airlines Inc. (AA)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021 and 2022

Carrier Code,Date (MM/DD/YYYY),Flight_Number,Tail Number,Destination Airport
"AA","01/05/2007","1055","","LAX"
"AA","01/12/2007","1272","","DFW"
"AA","01/12/2007","1536","","ORD"
"AA","01/13/2007","0546","","DFW"
"AA","01/13/2007","0630","","DFW"
"AA","01/13/2007","0654","","DFW"
"AA","01/13/2007","1028","","DFW"
"AA","01/13/2007","1272","","DFW"
"AA","01/13/2007","1896","","DFW"
"AA","01/13/2007","2155","","DFW"
"AA","01/14/2007","0630","","DFW"
"AA","01/14/2007","1028","","DFW"
"AA","01/14/2007","1272","","DFW"
"AA","01/14/2007","1896","","DFW"
"AA","01/14/2007","2155","","DFW"
"AA","01/15/2007","0654","","DFW"
"AA","01/15/2007","2155","","DFW"
"AA","01/17/2007","1170","","DFW"
"AA","01/17/2007","1272","","DFW"
"AA","01/17/2007","1356","","DFW"
"AA","01/17/2007","2155","","DFW"
"AA","01/19/2007","0706","","ORD"
"AA","01/20/2007","0654","","DFW"
"AA","01/21/2007","0546","","DFW"
"AA","01/21/2007","1450","","ORD"
"AA","01/22/2007","0378","","ORD"
"AA","01/22/2007","0630","","DFW"
"AA","01/27/2007","1450","","ORD"
"AA","01/28/2007","1519","","LAX"
"AA","01/29/2007","1469","","LAX"
"AA","01/31/2007","1896","","DFW"
"AA","02/01/2007","1710","","DFW"
"AA","02/02/2007","0378","","ORD"
"AA","02/02/2007","0630","","DFW"
"AA","02/02/2007","0654","","DFW"
"AA","02/02/2007","1055","","LAX"
"AA","02/02/2007","2155","","DFW"
"AA","02/05/2007","0512","","DFW"
"AA","02/06/2007","0706","","ORD"
"AA","02/06/2007","1450","","ORD"
"AA","02/07/2007","0654","","DFW"
"AA","02/13/2007","0378","","ORD"
"AA","02/13/2007","0512","","DFW"
"AA","02/13/2007","0706","","ORD"
"AA","02/13/2007","1055","","LAX"
"AA","02/13/2007","1450","","ORD"
"AA","02/13/2007","1498","","ORD"
"AA","02/14/2007","0378","","ORD"
"AA","02/14/2007","0706","","ORD"
"AA","02/24/2007","0314","","DFW"
"AA","02/24/2007","0512","","DFW"
"AA","02/24/2007","0546","","DFW"
"AA","02/24/2007","0706","","ORD"
"AA","02/24/2007","1028","","DFW"
"AA","02/24/2007","1170","","DFW"
"AA","02/24/2007","1272","","DFW"
"AA","02/24/2007","1710","","DFW"
"AA","02/24/2007","1896","","DFW"
"AA","02/24/2007","2155","","DFW"
"AA","02/25/2007","0378","","ORD"
"AA","02/25/2007","0512","","DFW"
"AA","02/25/2007","0706","","ORD"
"AA","02/25/2007","1438","","ORD"
"AA","02/25/2007","1450","","ORD"
"AA","02/27/2007","1055","","LAX"
"AA","02/27/2007","1170","","DFW"
"AA","02/28/2007","1710","","DFW"
"AA","03/01/2007","0378","","ORD"
"AA","03/01/2007","1498","","ORD"
"AA","03/02/2007","0378","","ORD"
"AA","03/02/2007","0706","","ORD"
"AA","03/13/2007","1272","","DFW"
"AA","03/13/2007","2261","","LAX"
"AA","03/20/2007","1170","","DFW"
"AA","03/21/2007","0706","","ORD"
"AA","03/21/2007","1536","","ORD"
"AA","03/28/2007","1536","","ORD"
"AA","03/29/2007","0546","","DFW"
"AA","03/29/2007","1028","","DFW"
"AA","03/29/2007","1170","","DFW"
"AA","03/29/2007","1272","","DFW"
"AA","03/30/2007","0512","","DFW"
"AA","03/30/2007","1272","","DFW"
"AA","03/30/2007","1710","","DFW"
"AA","03/30/2007","1896","","DFW"
"AA","04/03/2007","0706","","ORD"
"AA","04/03/2007","1438","","ORD"
"AA","04/03/2007","1450","","ORD"
"AA","04/05/2007","1170","","DFW"
"AA","04/06/2007","1438","","ORD"
"AA","04/11/2007","0706","","ORD"
"AA","04/11/2007","0764","","ORD"
"AA","04/11/2007","1426","","ORD"
"AA","04/11/2007","1910","","ORD"
"AA","04/13/2007","1140","","DFW"
"AA","04/13/2007","1178","","DFW"
"AA","04/13/2007","1272","","DFW"
"AA","04/13/2007","1426","","ORD"
"AA","04/14/2007","0558","","DFW"
"AA","04/14/2007","1178","","DFW"
"AA","04/14/2007","1306","","DFW"
"AA","04/18/2007","1178","","DFW"
"AA","04/21/2007","0302","","DFW"
"AA","04/24/2007","0302","","DFW"
"AA","04/24/2007","0446","","DFW"
"AA","04/24/2007","0530","","DFW"
"AA","04/24/2007","1140","","DFW"
"AA","04/24/2007","1272","","DFW"
"AA","04/25/2007","0706","","ORD"
"AA","04/25/2007","1160","","DFW"
"AA","04/25/2007","1174","","ORD"
"AA","04/25/2007","1178","","DFW"
"AA","04/25/2007","1910","","ORD"
"AA","04/26/2007","0706","","ORD"
"AA","04/26/2007","1174","","ORD"
"AA","04/26/2007","1306","","DFW"
"AA","04/26/2007","1910","","ORD"
"AA","05/02/2007","1140","","DFW"
"AA","05/02/2007","1272","","DFW"
"AA","05/04/2007","1055","","LAX"
"AA","05/06/2007","1160","","DFW"
"AA","05/09/2007","1272","","DFW"
"AA","05/10/2007","1744","","DFW"
"AA","05/13/2007","1140","","DFW"
"AA","05/13/2007","1272","","DFW"
"AA","05/15/2007","1174","","ORD"
"AA","05/20/2007","1469","","LAX"
"AA","05/24/2007","0302","","DFW"
"AA","05/24/2007","0446","","DFW"
"AA","05/24/2007","0530","","DFW"
"AA","05/24/2007","1140","","DFW"
"AA","05/24/2007","1174","","ORD"
"AA","05/24/2007","2004","","DFW"
"AA","05/30/2007","0446","","DFW"
"AA","05/30/2007","0558","","DFW"
"AA","05/30/2007","1160","","DFW"
"AA","05/30/2007","1178","","DFW"
"AA","06/04/2007","0302","","DFW"
"AA","06/04/2007","1272","","DFW"
"AA","06/06/2007","0706","","ORD"
"AA","06/06/2007","1272","","DFW"
"AA","06/07/2007","0706","","ORD"
"AA","06/07/2007","1055","","LAX"
"AA","06/07/2007","1230","","MIA"
"AA","06/18/2007","1174","","ORD"
"AA","06/22/2007","1178","","DFW"
"AA","06/25/2007","0302","","DFW"
"AA","06/26/2007","0302","","DFW"
"AA","06/26/2007","1140","","DFW"
"AA","06/26/2007","1174","","ORD"
"AA","06/26/2007","1272","","DFW"
"AA","06/27/2007","0302","","DFW"
"AA","06/27/2007","0446","","DFW"
"AA","06/27/2007","0558","","DFW"
"AA","06/27/2007","1055","","LAX"
"AA","06/27/2007","1140","","DFW"
"AA","06/27/2007","1272","","DFW"
"AA","06/27/2007","1426","","ORD"
"AA","06/27/2007","1910","","ORD"
"AA","06/28/2007","0302","","DFW"
"AA","06/28/2007","1160","","DFW"
"AA","06/28/2007","1178","","DFW"
"AA","07/01/2007","0530","","DFW"
"AA","07/02/2007","0446","","DFW"
"AA","07/02/2007","0530","","DFW"
"AA","07/03/2007","0302","","DFW"
"AA","07/03/2007","0446","","DFW"
"AA","07/03/2007","1272","","DFW"
"AA","07/08/2007","0530","","DFW"
"AA","07/10/2007","0706","","ORD"
"AA","07/10/2007","1426","","ORD"
"AA","07/18/2007","0706","","ORD"
"AA","07/26/2007","1304","","ORD"
"AA","07/29/2007","0302","","DFW"
"AA","07/30/2007","1140","","DFW"
"AA","08/01/2007","0302","","DFW"
"AA","08/08/2007","1900","","DFW"
"AA","08/11/2007","1178","","DFW"
"AA","08/13/2007","0530","","DFW"
"AA","08/19/2007","1910","","ORD"
"AA","08/23/2007","0706","","ORD"
"AA","08/23/2007","1174","","ORD"
"AA","08/23/2007","1426","","ORD"
"AA","08/24/2007","1426","","ORD"
"AA","08/27/2007","0302","","DFW"
"AA","08/29/2007","1178","","DFW"
"AA","08/30/2007","1140","","DFW"
"AA","08/30/2007","1178","","DFW"
"AA","09/02/2007","1160","","DFW"
"AA","09/03/2007","0302","","DFW"
"AA","09/05/2007","0766","","DFW"
"AA","09/05/2007","1055","","LAX"
"AA","09/08/2007","0732","","DFW"
"AA","09/10/2007","0424","","DFW"
"AA","09/10/2007","0732","","DFW"
"AA","09/10/2007","1112","","DFW"
"AA","09/10/2007","1656","","DFW"
"AA","09/10/2007","1790","","DFW"
"AA","09/21/2007","1055","","LAX"
"AA","09/26/2007","0402","","DFW"
"AA","09/26/2007","0732","","DFW"
"AA","10/01/2007","1274","","DFW"
"AA","10/05/2007","0732","","DFW"
"AA","10/15/2007","0732","","DFW"
"AA","10/15/2007","0872","","DFW"
"AA","10/19/2007","0510","","ORD"
"AA","10/19/2007","1126","","MIA"
"AA","11/07/2007","0424","","DFW"
"AA","11/09/2007","0424","","DFW"
"AA","11/10/2007","1910","","ORD"
"AA","11/12/2007","1790","","DFW"
"AA","11/13/2007","0402","","DFW"
"AA","11/13/2007","1492","","ORD"
"AA","11/14/2007","0424","","DFW"
"AA","11/14/2007","1469","","LAX"
"AA","11/15/2007","1469","","LAX"
"AA","11/18/2007","0424","","DFW"
"AA","12/01/2007","1910","","ORD"
"AA","12/03/2007","1032","","DFW"
"AA","12/04/2007","0706","","ORD"
"AA","12/04/2007","1656","","DFW"
"AA","12/04/2007","1910","","ORD"
"AA","12/05/2007","1492","","ORD"
"AA","12/11/2007","2276","","ORD"
"AA","12/13/2007","1469","","LAX"
"AA","12/14/2007","0644","","DFW"
"AA","12/17/2007","1962","","DFW"
"AA","12/18/2007","0762","","DFW"
"AA","12/19/2007","1469","","LAX"
"AA","12/19/2007","1519","","LAX"
"AA","12/31/2007","0762","","DFW"
"AA","01/03/2008","1055","","LAX"
"AA","01/06/2008","1400","","ORD"
"AA","01/10/2008","1698","","DFW"
"AA","01/20/2008","1962","","DFW"
"AA","01/25/2008","0328","","DFW"
"AA","01/29/2008","0706","","ORD"
"AA","01/29/2008","1028","","DFW"
"AA","01/29/2008","1698","","DFW"
"AA","01/29/2008","1912","","DFW"
"AA","01/30/2008","1210","","ORD"
"AA","01/31/2008","0706","","ORD"
"AA","01/31/2008","1280","","ORD"
"AA","01/31/2008","1910","","ORD"
"AA","02/01/2008","1210","","ORD"
"AA","02/04/2008","1962","","DFW"
"AA","02/05/2008","0706","","ORD"
"AA","02/05/2008","1698","","DFW"
"AA","02/06/2008","1400","","ORD"
"AA","02/06/2008","1910","","ORD"
"AA","02/10/2008","0762","","DFW"
"AA","02/11/2008","1280","","ORD"
"AA","02/12/2008","0706","","ORD"
"AA","02/12/2008","1280","","ORD"
"AA","02/12/2008","1910","","ORD"
"AA","02/16/2008","0762","","DFW"
"AA","02/16/2008","1912","","DFW"
"AA","02/16/2008","1962","","DFW"
"AA","02/17/2008","1210","","ORD"
"AA","02/17/2008","1910","","ORD"
"AA","02/24/2008","1055","","LAX"
"AA","02/25/2008","1280","","ORD"
"AA","02/26/2008","1400","","ORD"
"AA","02/29/2008","1698","","DFW"
"AA","03/02/2008","0328","","DFW"
"AA","03/03/2008","1274","","DFW"
"AA","03/04/2008","1912","","DFW"
"AA","03/06/2008","0762","","DFW"
"AA","03/06/2008","0806","","DFW"
"AA","03/06/2008","1028","","DFW"
"AA","03/06/2008","1274","","DFW"
"AA","03/06/2008","1912","","DFW"
"AA","03/06/2008","1962","","DFW"
"AA","03/07/2008","1698","","DFW"
"AA","03/10/2008","1028","","DFW"
"AA","03/10/2008","1280","","ORD"
"AA","03/13/2008","0806","","DFW"
"AA","03/17/2008","0706","","ORD"
"AA","03/18/2008","0644","","DFW"
"AA","03/18/2008","0762","","DFW"
"AA","03/18/2008","0806","","DFW"
"AA","03/18/2008","1028","","DFW"
"AA","03/18/2008","1274","","DFW"
"AA","03/18/2008","1698","","DFW"
"AA","03/18/2008","1912","","DFW"
"AA","03/18/2008","1962","","DFW"
"AA","03/19/2008","0328","","DFW"
"AA","03/21/2008","0706","","ORD"
"AA","03/21/2008","1400","","ORD"
"AA","03/24/2008","0806","","DFW"
"AA","03/26/2008","0706","","ORD"
"AA","03/26/2008","1280","","ORD"
"AA","03/26/2008","1400","","ORD"
"AA","03/26/2008","1469","","LAX"
"AA","03/26/2008","1912","","DFW"
"AA","03/26/2008","1962","","DFW"
"AA","03/27/2008","0328","","DFW"
"AA","03/27/2008","0706","","ORD"
"AA","03/27/2008","0762","","DFW"
"AA","03/31/2008","1280","","ORD"
"AA","04/03/2008","1962","","DFW"
"AA","04/07/2008","1280","","DFW"
"AA","04/08/2008","0346","","ORD"
"AA","04/08/2008","0698","","DFW"
"AA","04/08/2008","0716","","ORD"
"AA","04/08/2008","0806","","DFW"
"AA","04/08/2008","1028","","DFW"
"AA","04/08/2008","1274","","DFW"
"AA","04/08/2008","1280","","DFW"
"AA","04/08/2008","1519","","LAX"
"AA","04/08/2008","1896","","ORD"
"AA","04/08/2008","2204","","DFW"
"AA","04/09/2008","0346","","ORD"
"AA","04/09/2008","0368","","ORD"
"AA","04/09/2008","0593","","LAX"
"AA","04/09/2008","0698","","DFW"
"AA","04/09/2008","0716","","ORD"
"AA","04/09/2008","0806","","DFW"
"AA","04/09/2008","1028","","DFW"
"AA","04/09/2008","1055","","LAX"
"AA","04/09/2008","1200","","DFW"
"AA","04/09/2008","1204","","DFW"
"AA","04/09/2008","1225","","DFW"
"AA","04/09/2008","1280","","DFW"
"AA","04/09/2008","1515","","DFW"
"AA","04/09/2008","1519","","LAX"
"AA","04/09/2008","1560","","DFW"
"AA","04/09/2008","1896","","ORD"
"AA","04/09/2008","2067","","ORD"
"AA","04/09/2008","2204","","DFW"
"AA","04/09/2008","2482","","ORD"
"AA","04/10/2008","0368","","ORD"
"AA","04/10/2008","0698","","DFW"
"AA","04/10/2008","0716","","ORD"
"AA","04/10/2008","0806","","DFW"
"AA","04/10/2008","1028","","DFW"
"AA","04/10/2008","1055","","LAX"
"AA","04/10/2008","1072","","DFW"
"AA","04/10/2008","1200","","DFW"
"AA","04/10/2008","1204","","DFW"
"AA","04/10/2008","1225","","DFW"
"AA","04/10/2008","1274","","DFW"
"AA","04/10/2008","1280","","DFW"
"AA","04/10/2008","1519","","LAX"
"AA","04/10/2008","1560","","DFW"
"AA","04/10/2008","1896","","ORD"
"AA","04/10/2008","2204","","DFW"
"AA","04/10/2008","2482","","ORD"
"AA","04/11/2008","0698","","DFW"
"AA","04/11/2008","1225","","DFW"
"AA","04/11/2008","1280","","DFW"
"AA","04/11/2008","1560","","DFW"
"AA","04/11/2008","1896","","ORD"
"AA","04/11/2008","2482","","ORD"
"AA","04/12/2008","1225","","DFW"
"AA","04/12/2008","2482","","ORD"
"AA","04/14/2008","0346","","ORD"
"AA","04/16/2008","1280","","DFW"
"AA","04/18/2008","0368","","ORD"
"AA","04/19/2008","1028","","DFW"
"AA","04/19/2008","1560","","DFW"
"AA","04/25/2008","0346","","ORD"
"AA","04/25/2008","0716","","ORD"
"AA","04/29/2008","1126","","MIA"
"AA","05/02/2008","0716","","ORD"
"AA","05/02/2008","0806","","DFW"
"AA","05/02/2008","2067","","ORD"
"AA","05/03/2008","0698","","DFW"
"AA","05/03/2008","0806","","DFW"
"AA","05/05/2008","1072","","DFW"
"AA","05/06/2008","0698","","DFW"
"AA","05/06/2008","1204","","DFW"
"AA","05/07/2008","1204","","DFW"
"AA","05/07/2008","1560","","DFW"
"AA","05/10/2008","1560","","DFW"
"AA","05/11/2008","2067","","ORD"
"AA","05/12/2008","0806","","DFW"
"AA","05/13/2008","1072","","DFW"
"AA","05/14/2008","1072","","DFW"
"AA","05/14/2008","1204","","DFW"
"AA","05/18/2008","1204","","DFW"
"AA","05/27/2008","0698","","DFW"
"AA","05/27/2008","0806","","DFW"
"AA","05/27/2008","1072","","DFW"
"AA","05/27/2008","1274","","DFW"
"AA","05/29/2008","2204","","DFW"
"AA","06/08/2008","2067","","ORD"
"AA","06/09/2008","1028","","DFW"
"AA","06/09/2008","1274","","DFW"
"AA","06/17/2008","1280","","DFW"
"AA","06/17/2008","2204","","DFW"
"AA","06/19/2008","1560","","DFW"
"AA","06/28/2008","1028","","DFW"
"AA","06/28/2008","1274","","DFW"
"AA","06/28/2008","1280","","DFW"
"AA","06/29/2008","2067","","ORD"
"AA","07/10/2008","0716","","ORD"
"AA","07/16/2008","1204","","DFW"
"AA","07/19/2008","1055","","LAX"
"AA","07/22/2008","0073","","HNL"
"AA","07/25/2008","2204","","DFW"
"AA","08/01/2008","1200","","DFW"
"AA","08/03/2008","1028","","DFW"
"AA","08/04/2008","1896","","ORD"
"AA","08/04/2008","2067","","ORD"
"AA","08/06/2008","1200","","DFW"
"AA","08/16/2008","2067","","ORD"
"AA","08/17/2008","2067","","ORD"
"AA","08/24/2008","1560","","DFW"
"AA","08/25/2008","1072","","DFW"
"AA","08/29/2008","1280","","DFW"
"AA","09/10/2008","1055","","LAX"
"AA","09/13/2008","1731","","DFW"
"AA","09/13/2008","1910","","ORD"
"AA","09/16/2008","0802","","DFW"
"AA","09/17/2008","1469","","LAX"
"AA","09/23/2008","1694","","DFW"
"AA","09/25/2008","1519","","LAX"
"AA","10/07/2008","0802","N3CEAA","DFW"
"AA","10/07/2008","1469","N278AA","LAX"
"AA","10/18/2008","1770","N566AA","DFW"
"AA","10/24/2008","1396","N3BUAA","DFW"
"AA","11/05/2008","1490","N227AA","DFW"
"AA","11/09/2008","1762","N3CMAA","DFW"
"AA","11/10/2008","1266","N457AA","DFW"
"AA","11/10/2008","1274","N578AA","DFW"
"AA","11/11/2008","0328","N414AA","DFW"
"AA","11/20/2008","1490","N4WYAA","DFW"
"AA","11/24/2008","1055","N3DLAA","LAX"
"AA","12/09/2008","1055","N3ACAA","LAX"
"AA","12/16/2008","0328","N559AA","DFW"
"AA","12/17/2008","1055","","LAX"
"AA","12/17/2008","1448","N4XRAA","ORD"
"AA","12/18/2008","0706","N589AA","ORD"
"AA","12/18/2008","1762","N3CBAA","DFW"
"AA","12/19/2008","1448","N515AA","ORD"
"AA","12/23/2008","0366","N298AA","ORD"
"AA","12/23/2008","0782","N568AA","ORD"
"AA","12/26/2008","0706","N532AA","ORD"
"AA","12/27/2008","0806","N411AA","DFW"
"AA","01/08/2009","1266","N453AA","DFW"
"AA","01/10/2009","0706","N507AA","ORD"
"AA","01/10/2009","0782","N514AA","ORD"
"AA","01/12/2009","0782","N584AA","ORD"
"AA","01/13/2009","1448","N4WBAA","ORD"
"AA","01/14/2009","0328","N4YNAA","DFW"
"AA","01/14/2009","0366","N441AA","ORD"
"AA","01/14/2009","0782","N413AA","ORD"
"AA","01/26/2009","1266","N419AA","DFW"
"AA","01/27/2009","1266","N542AA","DFW"
"AA","01/27/2009","1760","N255AA","DFW"
"AA","01/28/2009","0328","N453AA","DFW"
"AA","01/28/2009","0524","N266AA","DFW"
"AA","01/28/2009","0806","N540AA","DFW"
"AA","01/29/2009","1760","N575AA","DFW"
"AA","02/01/2009","1366","N503AA","DFW"
"AA","02/03/2009","1519","N3BYAA","LAX"
"AA","02/04/2009","0510","N518AA","ORD"
"AA","02/09/2009","1028","N4WRAA","DFW"
"AA","02/10/2009","1028","N589AA","DFW"
"AA","02/10/2009","1274","N501AA","DFW"
"AA","02/13/2009","1930","N536AA","DFW"
"AA","02/21/2009","1055","N3BFAA","LAX"
"AA","03/04/2009","0510","N223AA","ORD"
"AA","03/04/2009","1028","N572AA","DFW"
"AA","03/08/2009","1796","N4XLAA","ORD"
"AA","03/17/2009","1519","N3CLAA","LAX"
"AA","03/25/2009","0696","N4WLAA","DFW"
"AA","03/25/2009","1366","N550AA","DFW"
"AA","03/26/2009","0510","N443AA","ORD"
"AA","03/26/2009","0538","N577AA","DFW"
"AA","03/26/2009","0696","N570AA","DFW"
"AA","03/26/2009","0706","N245AA","ORD"
"AA","03/26/2009","1028","N565AA","DFW"
"AA","03/26/2009","1274","N488AA","DFW"
"AA","03/26/2009","1366","N262AA","DFW"
"AA","03/26/2009","1482","N494AA","DFW"
"AA","03/26/2009","1519","N3BRAA","LAX"
"AA","03/26/2009","1930","N522AA","DFW"
"AA","03/27/2009","0328","N556AA","DFW"
"AA","03/27/2009","1028","N570AA","DFW"
"AA","03/27/2009","1055","","LAX"
"AA","03/27/2009","1126","N5CRAA","MIA"
"AA","03/27/2009","1417","N497AA","DFW"
"AA","03/27/2009","1502","N4WLAA","ORD"
"AA","04/02/2009","0696","N434AA","DFW"
"AA","04/17/2009","1274","N584AA","DFW"
"AA","04/21/2009","1682","N489AA","DFW"
"AA","04/22/2009","1519","N3BYAA","LAX"
"AA","04/25/2009","0706","N4WYAA","ORD"
"AA","04/27/2009","0462","N549AA","DFW"
"AA","05/02/2009","0668","N586AA","DFW"
"AA","05/02/2009","1300","N470AA","DFW"
"AA","05/02/2009","2382","N418AA","DFW"
"AA","05/11/2009","0462","N547AA","DFW"
"AA","05/14/2009","0524","N412AA","DFW"
"AA","06/03/2009","1402","N561AA","DFW"
"AA","06/07/2009","1519","N3ANAA","LAX"
"AA","06/10/2009","1126","N5CWAA","MIA"
"AA","06/11/2009","0334","N543AA","DFW"
"AA","06/11/2009","0668","N4YCAA","DFW"
"AA","06/11/2009","1062","N223AA","DFW"
"AA","06/11/2009","1087","N3BJAA","DFW"
"AA","06/11/2009","1202","N509AA","DFW"
"AA","06/11/2009","1490","N4XUAA","DFW"
"AA","06/11/2009","1512","N290AA","DFW"
"AA","06/19/2009","0612","N234AA","ORD"
"AA","06/27/2009","1087","N417AA","DFW"
"AA","07/01/2009","1274","N3CHAA","DFW"
"AA","07/04/2009","1538","N481AA","DFW"
"AA","07/16/2009","1126","N617AA","MIA"
"AA","07/19/2009","2382","N450AA","DFW"
"AA","08/01/2009","1202","N414AA","DFW"
"AA","08/03/2009","0612","N578AA","ORD"
"AA","08/17/2009","1274","N3DCAA","DFW"
"AA","08/21/2009","1087","N274AA","DFW"
"AA","08/31/2009","0668","N473AA","DFW"
"AA","09/01/2009","1469","N473AA","LAX"
"AA","09/10/2009","1274","N227AA","DFW"
"AA","09/14/2009","1538","N508AA","DFW"
"AA","10/01/2009","1519","N3APAA","LAX"
"AA","10/03/2009","1326","N459AA","DFW"
"AA","10/13/2009","1040","N489AA","ORD"
"AA","10/24/2009","0872","N488AA","DFW"
"AA","10/28/2009","0706","N208AA","ORD"
"AA","10/28/2009","2382","N482AA","DFW"
"AA","10/29/2009","0334","N551AA","DFW"
"AA","10/29/2009","0462","N550AA","DFW"
"AA","10/29/2009","0612","N476AA","ORD"
"AA","10/29/2009","1126","N3CKAA","MIA"
"AA","10/29/2009","1400","N412AA","ORD"
"AA","10/29/2009","1469","N290AA","LAX"
"AA","10/29/2009","2024","N557AA","DFW"
"AA","11/02/2009","0668","N514AA","DFW"
"AA","11/20/2009","0562","N4WTAA","DFW"
"AA","12/04/2009","1364","N556AA","DFW"
"AA","12/06/2009","1519","N3EDAA","LAX"
"AA","12/08/2009","0456","N4WTAA","ORD"
"AA","12/09/2009","2098","N431AA","ORD"
"AA","12/10/2009","0492","N529AA","DFW"
"AA","12/15/2009","0328","N431AA","DFW"
"AA","12/17/2009","1469","N4UCAA","LAX"
"AA","12/23/2009","2098","N274AA","ORD"
"AA","12/24/2009","0562","N290AA","DFW"
"AA","12/24/2009","1790","N599AA","DFW"
"AA","12/26/2009","2098","N262AA","ORD"
"AA","01/07/2010","0312","N495AA","DFW"
"AA","01/07/2010","0456","N451AA","ORD"
"AA","01/07/2010","2098","N537AA","ORD"
"AA","01/11/2010","1280","N501AA","ORD"
"AA","01/11/2010","1790","N539AA","DFW"
"AA","01/12/2010","1650","N420AA","DFW"
"AA","01/17/2010","1650","N464AA","DFW"
"AA","01/21/2010","1364","N578AA","DFW"
"AA","01/22/2010","0903","N5DNAA","MIA"
"AA","01/26/2010","1028","N503AA","DFW"
"AA","01/26/2010","2098","N4YGAA","ORD"
"AA","01/27/2010","1790","N4XAAA","DFW"
"AA","01/28/2010","1028","N487AA","DFW"
"AA","01/31/2010","1028","N587AA","DFW"
"AA","02/09/2010","0456","N565AA","ORD"
"AA","02/09/2010","2098","N3DTAA","ORD"
"AA","02/11/2010","0804","N482AA","DFW"
"AA","02/11/2010","1180","N456AA","DFW"
"AA","02/11/2010","1310","N557AA","DFW"
"AA","02/11/2010","1610","N461AA","DFW"
"AA","02/11/2010","2382","N482AA","DFW"
"AA","02/11/2010","2506","N570AA","DFW"
"AA","02/12/2010","0328","N462AA","DFW"
"AA","02/12/2010","1435","N516AA","DFW"
"AA","02/14/2010","1469","N516AA","LAX"
"AA","02/23/2010","0328","N4XBAA","DFW"
"AA","02/23/2010","1310","N511AA","DFW"
"AA","02/28/2010","1892","N470AA","DFW"
"AA","03/01/2010","1469","N4WBAA","LAX"
"AA","03/10/2010","0804","N578AA","DFW"
"AA","03/14/2010","1446","N3ENAA","ORD"
"AA","03/24/2010","0328","N567AA","DFW"
"AA","03/24/2010","0761","N598AA","ORD"
"AA","03/24/2010","1180","N459AA","DFW"
"AA","03/24/2010","1435","N4WTAA","DFW"
"AA","03/24/2010","1446","N3AWAA","ORD"
"AA","03/24/2010","1892","N495AA","DFW"
"AA","03/24/2010","2382","N4XAAA","DFW"
"AA","03/24/2010","2506","N543AA","DFW"
"AA","04/13/2010","1928","N525AA","DFW"
"AA","04/27/2010","1519","N3EEAA","LAX"
"AA","04/28/2010","0804","N4XGAA","DFW"
"AA","04/28/2010","1752","N3CKAA","DFW"
"AA","04/30/2010","0706","N522AA","ORD"
"AA","05/03/2010","1928","N249AA","DFW"
"AA","05/10/2010","1928","N4XAAA","DFW"
"AA","05/14/2010","0646","N452AA","DFW"
"AA","05/14/2010","0804","N588AA","DFW"
"AA","05/14/2010","1183","N465AA","DFW"
"AA","05/14/2010","1816","N593AA","DFW"
"AA","05/14/2010","1928","N483AA","DFW"
"AA","05/22/2010","1519","N3EMAA","LAX"
"AA","05/24/2010","1928","N464AA","DFW"
"AA","06/04/2010","1126","N5CWAA","MIA"
"AA","06/07/2010","1928","N579AA","DFW"
"AA","06/11/2010","1469","N3CCAA","LAX"
"AA","06/12/2010","1132","N3DYAA","ORD"
"AA","06/18/2010","1784","N495AA","DFW"
"AA","06/22/2010","0484","N5DJAA","DFW"
"AA","06/28/2010","1028","N491AA","DFW"
"AA","06/28/2010","2382","N573AA","DFW"
"AA","07/07/2010","0484","","DFW"
"AA","07/10/2010","1149","N258AA","DFW"
"AA","07/13/2010","1519","N3CDAA","LAX"
"AA","07/15/2010","0644","N4XKAA","DFW"
"AA","07/23/2010","2382","N558AA","DFW"
"AA","07/24/2010","2098","N292AA","ORD"
"AA","08/02/2010","0644","N435AA","DFW"
"AA","08/07/2010","1519","N3ANAA","LAX"
"AA","09/01/2010","2636","N467AA","DFW"
"AA","09/08/2010","1784","N548AA","DFW"
"AA","10/23/2010","0848","N538AA","DFW"
"AA","10/23/2010","1490","N4YKAA","DFW"
"AA","10/24/2010","1992","N546AA","DFW"
"AA","10/26/2010","0454","N502AA","ORD"
"AA","10/26/2010","1399","","ORD"
"AA","10/27/2010","0706","N3FYAA","ORD"
"AA","11/13/2010","1490","N4XBAA","DFW"
"AA","12/12/2010","0580","N3ERAA","ORD"
"AA","01/09/2011","1002","N529AA","DFW"
"AA","01/09/2011","2010","N569AA","DFW"
"AA","01/11/2011","1399","N3DMAA","ORD"
"AA","01/31/2011","1028","N573AA","DFW"
"AA","02/01/2011","0481","N538AA","DFW"
"AA","02/01/2011","0580","","ORD"
"AA","02/01/2011","0806","N537AA","DFW"
"AA","02/01/2011","1002","N439AA","DFW"
"AA","02/01/2011","1034","N547AA","DFW"
"AA","02/01/2011","1264","N594AA","DFW"
