Detailed Statistics Cancellation  
Origin Airport: Denver, CO: Denver International (DEN)
Airline: Delta Airlines Inc. (DL)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021 and 2022

Carrier Code,Date (MM/DD/YYYY),Flight_Number,Tail Number,Destination Airport
"DL","04/08/2007","1534","N911DL","CVG"
"DL","04/13/2007","0414","N608DA","ATL"
"DL","04/13/2007","1008","N911DA","SLC"
"DL","04/14/2007","0414","N628DL","ATL"
"DL","05/10/2007","1540","N949DL","CVG"
"DL","05/22/2007","0608","N959DL","ATL"
"DL","06/07/2007","0662","N920DL","ATL"
"DL","06/07/2007","0898","N936DL","CVG"
"DL","06/17/2007","0898","N373DA","CVG"
"DL","06/18/2007","0662","N929DL","ATL"
"DL","06/24/2007","0780","N652DL","ATL"
"DL","07/10/2007","0730","N633DL","ATL"
"DL","07/20/2007","1244","N685DA","ATL"
"DL","07/28/2007","1876","N6706Q","JFK"
"DL","07/30/2007","1876","N385DN","JFK"
"DL","08/13/2007","1227","N909DA","SLC"
"DL","08/14/2007","0579","N611DL","ATL"
"DL","08/18/2007","1445","N919DE","ATL"
"DL","09/15/2007","1012","N394DA","CVG"
"DL","09/17/2007","0898","N975DL","CVG"
"DL","10/16/2007","1525","N377DA","SLC"
"DL","10/18/2007","0898","N937DL","CVG"
"DL","10/24/2007","0472","N3749D","ATL"
"DL","11/03/2007","0432","N647DL","JFK"
"DL","11/10/2007","0432","N685DA","JFK"
"DL","11/27/2007","0898","N977DL","CVG"
"DL","12/04/2007","0432","N387DA","JFK"
"DL","12/11/2007","0780","N625DL","ATL"
"DL","12/15/2007","1012","N999DN","CVG"
"DL","12/30/2007","0432","N393DA","JFK"
"DL","01/08/2008","0790","N912DN","SLC"
"DL","01/16/2008","1180","N697DL","ATL"
"DL","01/17/2008","0502","N712TW","ATL"
"DL","01/17/2008","0780","N622DL","ATL"
"DL","01/18/2008","0898","N930DL","CVG"
"DL","01/19/2008","0038","N196DN","ATL"
"DL","01/19/2008","0974","N942DL","ATL"
"DL","01/19/2008","1765","N681DA","ATL"
"DL","01/22/2008","0038","N1609","ATL"
"DL","01/28/2008","1049","N908DA","SLC"
"DL","01/30/2008","0790","N914DN","SLC"
"DL","01/31/2008","0898","N911DL","CVG"
"DL","02/11/2008","1049","N904DA","SLC"
"DL","02/22/2008","0432","N3758Y","JFK"
"DL","03/06/2008","0780","N609DL","ATL"
"DL","03/08/2008","0898","N977DL","CVG"
"DL","03/27/2008","1073","N3737C","SLC"
"DL","06/06/2008","0750","N602DL","ATL"
"DL","06/19/2008","1261","N905DA","SLC"
"DL","07/24/2008","0166","N172DN","JFK"
"DL","08/07/2008","1261","N913DN","SLC"
"DL","08/28/2008","1261","N905DA","SLC"
"DL","09/14/2008","1763","N913DN","SLC"
"DL","10/28/2008","1665","N914DN","SLC"
"DL","01/04/2009","1181","N916DN","SLC"
"DL","01/14/2009","1265","N915DN","SLC"
"DL","01/28/2009","0634","N3733Z","JFK"
"DL","01/30/2009","1665","N910DN","SLC"
"DL","02/25/2009","1098","N914DN","CVG"
"DL","03/01/2009","1246","N930DL","CVG"
"DL","03/01/2009","1908","N650DL","ATL"
"DL","03/01/2009","1910","N690DL","ATL"
